Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Atlas,https://www.crunchbase.com/organization/atlas-d6b5,Active,,"Computer Vision, Data Visualization, Geospatial, Software","Oslo, Oslo, Norway","Atlas is an all-in-one platform for creating, collaborating on, and sharing custom maps and performing geospatial analysis.","11,882","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0159,,2021-01-01,year,,,,,For Profit,https://atlas.co/,,,https://www.linkedin.com/company/atlasmapshq/,"Atlas is an all-in-one platform for creating, collaborating on, and sharing custom maps and performing geospatial analysis.","Data and Analytics, Design, Hardware, Information Technology, Navigation and Mapping, Software",3,1-10,"Harald Rieber, Marius Hofgaard, Vegard J. Løwe",1,Seed,2024-11-14,2000000,USD,2000000,Pre-Seed,2000000,USD,2000000,Pre-Seed,2000000,USD,2000000,2000000,USD,2000000,"Pale blue dot, Ben Lang, Sondo Capital, Andreas Klinger, Tiny VC",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Databutton,https://www.crunchbase.com/organization/databutton,Active,,"Database, Software","Oslo, Oslo, Norway",Databutton is an online app creator that enables the next generation of innovators and entrepreneurs.,"13,402","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0160,,2021-01-02,day,,,,,Non-profit,https://www.databutton.io/,https://twitter.com/DatabuttonHQ,,https://www.linkedin.com/company/databutton/?originalSubdomain=no,"Databutton is an online app builder that empowers the next generation of entrepreneurs and innovators. It enables anyone to create dynamic online apps in minutes by connecting to a growing array of sources, models, and integrations, or by utilizing their own datasets. 먹튀검증 https://muktts.net/","Data and Analytics, Software",,1-10,,1,Seed,2023-09-14,5100000,USD,5100000,Seed,5100000,USD,5100000,Seed,5100000,USD,5100000,5100000,USD,5100000,"Maki.vc, Skyfall Ventures, Sondo Capital, Arkwright X",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Chooose,https://www.crunchbase.com/organization/chooose,Active,,"CleanTech, Developer APIs, Enterprise Applications, Enterprise Software, Software","Oslo, Oslo, Norway",Chooose builds software to enable the lower carbon fuel value chain.,"14,084","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0164 Oslo,$1M to $10M,2018-01-01,day,,,,,For Profit,https://chooose.today,,,https://www.linkedin.com/company/chooose,,"Apps, Software, Sustainability",2,51-100,"Andreas Slettvoll, Martine Kveim",7,Early Stage Venture,2024-01-24,24000000,USD,24000000,Series B,24000000,USD,24000000,Series B,54000003,USD,54000003,54000003,USD,54000003,"BP, Vinyl Capital, Contrarian Ventures, Sound Ventures, Katapult",4,11,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Enode,https://www.crunchbase.com/organization/enode,Active,,"Developer APIs, Information Services, Information Technology","Oslo, Oslo, Norway",Enode is accelerating the transition to a sustainable energy system by connecting and optimizing the world’s energy devices.,"15,116","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0256,,2020-01-01,year,,,,,For Profit,http://www.enode.com,,,https://www.linkedin.com/company/enode-io,"Enode is accelerating the transition to a sustainable energy system by connecting and optimizing the world’s energy devices.  Enode’s APIs enable companies to instantly connect users’ energy devices — including EVs, solar inverters, home batteries and thermostats — to their app. With a few lines of code, Enode saves businesses months of integration and ongoing maintenance, cutting the cost and complexity out of building energy management apps.","Information Technology, Software",3,11-50,"Henrik Langeland, Nikolai Heum, Thorvald Thorsnes",3,Early Stage Venture,2022-11-02,15000000,USD,15000000,Series A,15000000,USD,15000000,Series A,17200000,USD,17200000,17200000,USD,17200000,"Y Combinator, BoxGroup, Lowercarbon Capital, Creandum, Liquid 2 Ventures",1,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
PortalOne,https://www.crunchbase.com/organization/portalone-inc,Active,,"Content, Digital Entertainment, Gaming, TV, Video Games","Oslo, Oslo, Norway","Videogames pioneer creating 'hybrid games', bringing the best of games and TV together into a unique interactive entertainment experience.","15,338","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0250,$1M to $10M,2018-01-01,year,,,,,For Profit,https://www.portalone.com/,,,https://www.linkedin.com/company/portalone/,"PortalOne is a pioneering startup in the videogames industry, taking the best parts of games and the best parts of TV and merging them together to create an immersive entertainment experience unlike anything that's been seen before. PortalOne's business model is centered around the concept of 'hybrid games', a novel category that combines elements of traditional gaming with interactive TV shows. Currently accessible only via mobile devices, the company hosts daily 24-hour tournaments every day where players can compete in a variety of games across different genres, including Atari games, for which the company has the exclusive global distribution rights for many of its titles like 'Pong', 'Breakout' and 'Centipede'. These games are not just standalone experiences, but are integrated with TV shows broadcasted within the games themselves. Players play throughout the day with the goal of climbing the Leaderboards for each game, with the opportunity to win real prizes such as cash and holidays. PortalOne's first show format, the 'Arcade Show' -- the TV component of hybrid games -- is hosted every single day in the PortalOne app. The show sees special guests come into the PortalOne universe and become immersed inside the game worlds as real characters. They play a round of a PortalOne game, and then players play against them on their mobile device at home. Previous guests on the Arcade Show include Justin Bieber, Demi Lovato, Tori Kelly, and Atari founder Nolan Bushnell.  The company has been operational since 2018 and has been steadfast in its mission to merge the best aspects of the gaming and TV industries. PortalOne's vision is to be the ultimate destination for hybrid games, in the same way that Spotify is for music and podcasts, and Netflix is for TV and film. PortalOne will host hundreds of games across all genres on its platform, with multiple show formats in its universe. The company also intends to become cross-platform. Currently operating in the US & Canada and Norway, PortalOne aims to be available worldwide with studios around the world producing localized TV shows for different geographies.","Gaming, Media and Entertainment, Video",2,51-100,"Bård Anders Kasin, Stig Olav Kasin",6,Early Stage Venture,2022-01-27,53640000,EUR,59785201,Series A,53640000,EUR,59785201,Series A,75320972,USD,75320972,75320972,USD,75320972,"Temasek Holdings, Founders Fund, Coatue, Tiger Global Management, TQ Ventures",2,35,,,,,,,,,,,,,,Private,,,,,,,,,,,
Findable,https://www.crunchbase.com/organization/findable-7d84,Active,,"Artificial Intelligence (AI), Construction, Machine Learning, Property Development, Property Management, SaaS, Software","Oslo, Oslo, Norway",Findable is a SaaS platform that automates document workflows by utilising AI/ML.,"18,540","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0179,$1M to $10M,2020-11-20,day,,,,,For Profit,https://www.findable.no,,,https://www.linkedin.com/company/findable-ai/,"Findable is a SaaS platform that automates document workflows by utilising AI/ML. It allows building owners, operators and general contractors to reduce manual work and increase document quality. This is essential for compliance, sustainability and efficient facility management. Findable was launched in 2020 with a mission to unlock the value in the building documentation and make it more accessible.","Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",,11-50,,3,Early Stage Venture,2024-09-25,9000000,EUR,10016683,Series A,9000000,EUR,10016683,Series A,11420000,EUR,12666768,11420000,EUR,12666768,"KOMPAS VC, Point Nine, Construct Venture, LakeEight, Malling & Co Venture",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cartesian,https://www.crunchbase.com/organization/cartesian-90cb,Active,,"Energy Efficiency, Energy Storage","Trondheim, Sor-Trondelag, Norway",Cartesian provide modular and cost-effective energy storage systems for large heating and cooling systems.,"18,985","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",7031,,2023-01-01,year,,,,,For Profit,https://cartesian.no,,,https://www.linkedin.com/company/cartesian-as,Cartesian unlocks the power of thermal energy storage to help the world’s most energy-intensive sectors to boost energy efficiency and rapidly reduce their carbon footprint.,"Energy, Sustainability",,1-10,,2,Seed,2024-02-23,23000000,NOK,2182709,Seed,23000000,NOK,2182709,Seed,23000000,NOK,2182709,31000000,NOK,2944229,"SINTEF Venture AS, Innovation Norway, Eviny Ventures, Norwegian Research Council, Kongsberg Innovasjon",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Factiverse,https://www.crunchbase.com/organization/factiverse,Active,,"Artificial Intelligence (AI), Content, Generative AI, Machine Learning, Natural Language Processing, Predictive Analytics, Text Analytics","Stavanger, Rogaland, Norway",We enable companies to establish credibility in a world of uncertainty and mistrust.,"20,540","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-01-01,day,,,,,For Profit,https://www.factiverse.ai,https://twitter.com/factiverseas,,https://www.linkedin.com/company/factiverse/,"Factiverse extracts reliable real-time insights from text, video, and audio, providing the necessary information to make nuanced, informed decisions and mitigate risk. Built on years of academic research and peer-reviewed technology, Factiverse provides pioneering live analysis and fact-checking for media, finance, defence and government sectors. Its solution enables instant analysis of sentences, full articles, reports, podcasts, or video content. Providing summaries of controversial statements and topics in seconds to speed up research and prevent costly mistakes. With academically proven superiority over generative AI models like Mistral and ChatGPT, Factiverse is advancing toward a world where every organization can confidently assess the reliability of digital information. Our solution has won multiple awards, including the Digital Trust Challenge at KI Park, AI-Startup of the Year by Nora.ai, and Best Pitch in Security at Techcrunch Disrupt 2024, San Francisco.","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software",2,1-10,"Maria Amelie, Vinay Setty",2,Seed,2024-06-20,1000000,EUR,1070632,Seed,1000000,EUR,1070632,Seed,1570632,USD,1570632,1570632,USD,1570632,"Validé, Murshid M. Ali, Herfo, Yasmin Namini, Johann Koss",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Celsia,https://www.crunchbase.com/organization/celsia-4949,Active,,"CleanTech, Information Technology, SaaS, Software","Oslo, Oslo, Norway",The simplest way to your EU Taxonomy score. Assess your operations and get & improve your score.,"21,153","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0369,$1M to $10M,2021-08-01,day,2024-04-11,day,,,For Profit,https://www.celsia.io/,,https://www.facebook.com/celsia.io/,https://www.linkedin.com/company/celsiadata/,"Saas, CleanTech, Software, Information Technology, Technology, RegTech","Information Technology, Software, Sustainability",,11-50,,2,M&A,2022-09-27,2000000,USD,2000000,Pre-Seed,2000000,USD,2000000,Pre-Seed,2624100,USD,2624100,2624100,USD,2624100,"Startuplab, RunwayFBU, DNB Ventures, Firda, FinStart Nordic",,5,,Was Acquired,Celsia acquired by ISS Corporate Solutions,https://www.crunchbase.com/acquisition/iss-corporate-solutions-acquires-celsia-4949--40e483fb,ISS Corporate Solutions,https://www.crunchbase.com/organization/iss-corporate-solutions,2024-04-11,day,,,,Acquisition,,Private,,,,,,,,,,,
Intelecy,https://www.crunchbase.com/organization/intelecy,Active,,"Industrial, Information Technology, Machine Learning","Oslo, Oslo, Norway",Intelecy is a fast-growing Norwegian technology company.,"21,225","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0349,$1M to $10M,2016-01-01,day,,,,,For Profit,https://www.intelecy.com,http://www.twitter.com/intelecyTweet,http://www.facebook.com/intelecy,https://www.linkedin.com/company/intelecy/,"Intelecy is a fast-growing Norwegian technology company providing solutions for customers worldwide across a large number of industries. Intelecy provides tools to analyze production data from the manufacturing and processing industry using machine learning to prevent breakdowns, predict failures, improve production processes and provide deep insight into your operations. With more than 20 years of experience from automation, SCADA, MES and industrial IT we have seen that most factories across industries are not leveraging the power of machine learning. ","Artificial Intelligence (AI), Data and Analytics, Information Technology, Manufacturing, Software",2,11-50,"Bertil Helseth, Espen Davidsen",6,,2023-06-22,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,Venture - Series Unknown,5963122,USD,5963122,5963122,USD,5963122,"Butterfly Ventures, Level39, Yara Growth Ventures, Investinor, GC Rieber",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Ignite,https://www.crunchbase.com/organization/ignite-procurement,Active,,"Information Technology, SaaS, Software","Oslo, Oslo, Norway","Give you a complete picture of your suppliers and spend to help you reduce costs, emissions, and risks.","21,653","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0166,$1M to $10M,2017-01-01,day,,,,,For Profit,https://www.ignite.no,https://twitter.com/IgniteProcure,https://www.facebook.com/igniteprocurement/,https://www.linkedin.com/company/igniteprocurement/,"Ignite helps you move away from scattered files and take control of your purchasing to work with suppliers in a new way. With Ignite, you get a complete picture of your suppliers and spend to become compliant, reduce risk, save costs, and most importantly, drive positive change — for business, society, and the environment.","Information Technology, Software",2,51-100,"Børge Langedal, Sigbjørn Nome",4,Early Stage Venture,2023-11-10,4500000,EUR,4813874,Series A,4500000,EUR,4813874,Series A,16376624,USD,16376624,16376624,USD,16376624,"SNÖ Ventures, Investinor, Arkwright X, MP Pensjon, Skagerak Maturo",3,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Aevy,https://www.crunchbase.com/organization/aevy-aaaf,Active,,"Artificial Intelligence (AI), Battery, Clean Energy, Energy, Enterprise Software, GreenTech, Renewable Energy, Solar, Wind Energy","Oslo, Oslo, Norway",Management of renewable power plants made scalable,"21,859","Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)",0349,,2023-10-01,month,,,,,For Profit,https://aevy.io,,,https://www.linkedin.com/company/aevyas,Management of renewable power plants made scalable.,"Artificial Intelligence (AI), Data and Analytics, Energy, Natural Resources, Science and Engineering, Software, Sustainability",2,1-10,"Gautier Moulin, Stig Sund",2,Seed,2025-01-06,590000,USD,590000,Pre-Seed,590000,USD,590000,Pre-Seed,751594,USD,751594,751594,USD,751594,"Antler, Startuplab, Aidiom",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
