Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Medusa,https://www.crunchbase.com/organization/medusa,Active,,"Developer APIs, Developer Tools, E-Commerce, Open Source, Software","Copenhagen, Hovedstaden, Denmark",Building blocks for digital commerce.,"4,708","European Union (EU), Nordic Countries, Scandinavia",,$1M to $10M,2021-05-18,day,,,,,For Profit,https://medusajs.com/,https://x.com/medusajs,,https://www.linkedin.com/company/medusajs/,"Medusa is an SDK for commerce.  Our tools and modules can run in new, modern environments, making it easy for developers to create unique experiences.","Commerce and Shopping, Software",,11-50,,2,Seed,2022-07-15,7980000,EUR,8044355,Seed,7980000,EUR,8044355,Seed,8994355,USD,8994355,8994355,USD,8994355,"LocalGlobe, Dawn Capital, Seedcamp, Serge Chiaramonte, Will Neale",3,19,,,,,,,,,,,,,,Private,,,,,,,,,,,
Monta,https://www.crunchbase.com/organization/monta,Active,,"Electric Vehicle, Mobile Apps, Software","Copenhagen, Hovedstaden, Denmark","Monta is the operating platform powering the EV charging ecosystem serving drivers, companies, cities, and the electricity grid.","5,853","European Union (EU), Nordic Countries, Scandinavia",2100,$1M to $10M,2020-10-09,day,,,,,For Profit,https://monta.com,https://twitter.com/montadotcom,https://www.facebook.com/Montadotcom,https://www.linkedin.com/company/montaapp,"With Monta you can launch, manage, and scale all your EV needs and operation with one integrated software built to EV better. We believe that accelerating and democratising the adoption of EV technology is key to fostering the sustainable future we so desperately need. That’s why Monta drives the entire EV ecosystem.   You may be familiar with our app for EV drivers or our EV charging portal; Monta’s mission is to provide the best technology solutions for the entire EV charging cycle. At our core, we provide access, innovation, and reliability to the emobility transformation. Why EV less when you can #EVBetter?","Apps, Mobile, Software, Transportation",2,251-500,"Anders Pedersen, Casper Rasmussen",5,Early Stage Venture,2024-01-23,80000000,EUR,86860409,Series B,80000000,EUR,86860409,Series B,129970000,EUR,139883592,129970000,EUR,139883592,"Headline, Creandum, Pale blue dot, AENU, Vaekstfonden",7,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Orbis Medicines,https://www.crunchbase.com/organization/orbis-medicines,Active,,"Health Care, Medical, Pharmaceutical, Therapeutics","Frederiksberg, Hovedstaden, Denmark",Orbis Medicines is a novel macrocyclic chemistry and computational platform for oral macrocycle drug discovery.,"6,418","European Union (EU), Nordic Countries, Scandinavia",2000,$1M to $10M,2021-01-01,year,,,,,For Profit,https://www.orbismedicines.com,,,https://www.linkedin.com/company/orbismedicines,"Orbis Medicines is a novel macrocyclic chemistry and computational platform for oral macrocycle drug discovery. Its platform delivers macrocycle candidates, termed nCycles. These are optimized for oral bioavailability, which has historically hindered therapeutic development of this versatile class of molecules. The company's pipeline is initially focused on nCycle candidates against targets validated by blockbuster biologic drugs delivered by injection.",Health Care,1,1-10,Sevan Habeshian,3,Early Stage Venture,2025-01-06,90000000,EUR,93200023,Series A,90000000,EUR,93200023,Series A,116000000,EUR,121295556,116000000,EUR,121295556,"Cormorant Asset Management, Eli Lilly, New Enterprise Associates, Novo Holdings, Forbion Capital Partners",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Again,https://www.crunchbase.com/organization/secondcircle,Active,,"Biotechnology, Chemical, Industrial Manufacturing, Manufacturing","Copenhagen, Hovedstaden, Denmark",Again is a carbon utilization company that focuses on transforming carbon emissions into valuable chemicals.,"9,338","European Union (EU), Nordic Countries, Scandinavia",,,2020-01-01,year,,,,,For Profit,https://again.bio,https://twitter.com/secondcirclebio,,https://www.linkedin.com/company/againbio/,"Again is a carbon utilization company that focuses on transforming carbon emissions into valuable chemicals. Again employs innovative technologies to capture carbon dioxide (CO2) emissions from industrial sources and convert them into commercially valuable materials. Again's mission is to mitigate climate change by capturing and repurposing carbon emissions, transforming them into useful products, and fostering sustainable industrial practices.","Biotechnology, Manufacturing, Science and Engineering",4,11-50,"Alex Toftgaard Nielsen, Max Kufner, Stephanie Maria Anna Redl, Torbjørn Ølshøj Jensen",4,Early Stage Venture,2024-07-17,39400000,EUR,43105570,Series A,39400000,EUR,43105570,Series A,54497518,USD,54497518,98788603,USD,98788603,"HV Capital, ACME Capital, KOMPAS VC, Google Ventures, Atlantic Labs",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Meo,https://www.crunchbase.com/organization/newbanking,Active,,"Blockchain, Financial Services, FinTech, Identity Management","Copenhagen, Hovedstaden, Denmark","Meo is an end-to-end platform helping you with seamless onboarding, risk assessment and continuous due diligence of your clients.","10,056","European Union (EU), Nordic Countries, Scandinavia",1411,$1M to $10M,2015-01-01,year,,,,,For Profit,https://www.meo.io,https://twitter.com/NewBanking,,https://www.linkedin.com/company/meohq,"Meo is building trust infrastructure for the internet economy. The company helps compliance teams in regulated businesses verify customers and protect themselves from financial, reputational, or legal risk.","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other, Privacy and Security",2,1-10,"Christian Visti Larsen, Morten Helles",8,,2024-03-05,1670000,EUR,1812933,Venture - Series Unknown,1670000,EUR,1812933,Venture - Series Unknown,5082933,USD,5082933,6649969,USD,6649969,"Scale Capital, PSV, Gilion, Vaekstfonden, Seed Capital",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Alice tech,https://www.crunchbase.com/organization/alice-tech,Active,,"Artificial Intelligence (AI), Machine Learning, SaaS","Copenhagen, Hovedstaden, Denmark",Alice tech is the developer of an artificial intelligence-powered study platform designed to personalize the learning experience.,"11,594","European Union (EU), Nordic Countries, Scandinavia",1458,,2024-01-01,year,,,,,For Profit,https://www.alice.tech/,,https://www.facebook.com/alicetech/,https://www.linkedin.com/company/alice-tech/,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,1-10,"Kim Rants, Patrick Gadd",2,Seed,2025-05-07,4200000,EUR,4772180,Seed,4200000,EUR,4772180,Seed,5272180,USD,5272180,5272180,USD,5272180,"Y Combinator, Cherry Ventures",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Dixa,https://www.crunchbase.com/organization/dixa,Active,,"Artificial Intelligence (AI), CRM, Customer Service, Enterprise Software, SaaS","Copenhagen, Hovedstaden, Denmark",Dixa is a conversational customer engagement software that connects brands with customers through real-time communication.,"12,148","European Union (EU), Nordic Countries, Scandinavia",2300,$10M to $50M,2015-01-01,year,,,,,For Profit,https://dixa.com,https://twitter.com/dixaapp,https://www.facebook.com/pg/dixahq,https://www.linkedin.com/company/dixa,"Dixa is The Customer Friendship Platform that helps brands build stronger bonds with their customers and eliminate bad customer service through unifying all communication channels and customer data in one platform. This enables agents to help customers faster and have more meaningful conversations resulting in a better overall customer experience. Dixa's conversational customer engagement software supports ongoing conversations between brands and their customers across email, phone, chat, and messaging in real-time. Dixa is based in Copenhagen, Denmark and was founded in 2015 by Krisztian Tabori, Jakob Nederby Nielsen, Jacob Vous Petersen, and Mads Fosselius.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Professional Services, Sales and Marketing, Science and Engineering, Software",4,101-250,"Jacob Vous Petersen, Jakob Nederby Nielsen, Krisztian Tabori, Mads Fosselius",5,Late Stage Venture,2021-07-28,105000000,USD,105000000,Series C,105000000,USD,105000000,Series C,157889967,USD,157889967,157889967,USD,157889967,"General Atlantic, Project A Ventures, Notion Capital, Seed Capital, Preben Damgaard",4,7,3,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,2
Ousia Pharma,https://www.crunchbase.com/organization/ousia-pharma,Active,,"Biotechnology, Medical, Pharmaceutical","Copenhagen, Hovedstaden, Denmark",Ousia Pharma focuses on the design and development of pharmacotherapies to improve the health and lives of people living with obesity.,"12,676","European Union (EU), Nordic Countries, Scandinavia",2200,,2022-01-01,year,,,,,For Profit,https://ousiapharma.com/,,,https://www.linkedin.com/company/ousia-pharma/,"Ousia Pharma is a biotech startup that focuses on the design and development of pharmacotherapies to improve the health and lives of people living with obesity and metabolic diseases. The company uses a targeting approach in which peptides are used to deliver modulators of synaptic plasticity to the brain to drive potent and sustained weight loss without compromising safety. It was founded in 2022 and is headquartered in Copenhagen, Denmark.","Biotechnology, Health Care, Science and Engineering",3,1-10,"Anders Bue Klein, Christoffer Clemmensen, Jonas Odgaard Petersen",3,Seed,2025-05-06,,,,Seed,,,,Seed,,,,500000,EUR,548375,"Omega Funds, BioInnovation Institute, BioInnovation Institute Venture House",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cellugy,https://www.crunchbase.com/organization/cellugy,Active,,Biotechnology,"Århus, Midtjylland, Denmark",Cellugy operates as a biotechnology startup.,"12,909","European Union (EU), Nordic Countries, Scandinavia",8000,$1M to $10M,2018-01-01,year,,,,,For Profit,https://cellugy.com/,,,https://www.linkedin.com/company/cellugy/about/,Cellugy operates as a biotechnology startup. Cellugy replaces single-use plastics with 100% natural bio-cellulose.,"Biotechnology, Science and Engineering",3,11-50,"Deby Fapyane, Isabel Alvarez-Martos, Parun Sihombing",2,Seed,2024-05-21,36000000,DKK,5237125,Seed,36000000,DKK,5237125,Seed,8164191,USD,8164191,8164191,USD,8164191,"PSV, European Innovation Council, The Footprint Firm, Joyance Partners, Unconventional Ventures",3,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Invert,https://www.crunchbase.com/organization/invert-a16b,Active,,"Application Performance Management, Data Management, SaaS","Copenhagen, Hovedstaden, Denmark",Invert is a data analysis platform that offers bioprocess data.,"12,982","European Union (EU), Nordic Countries, Scandinavia",,,2021-01-01,year,,,,,For Profit,https://invertbio.com/,,,https://www.linkedin.com/company/invertinc,"Invert is a developer of a software development platform to manage, analyze, and optimize bioprocessing data. The invert platform eliminates data silos by connecting data from microbial genomics with bioprocess data in production, enabling bioindustrial companies to make progress by analyzing their process data across scales without writing code.","Data and Analytics, Software",3,11-50,"Holger Hjorth Thorup, Mads Ingwar, Martin Tromp Permin",3,Seed,2024-07-10,20149993,USD,20149993,Seed,20149993,USD,20149993,Seed,20649993,USD,20649993,20649993,USD,20649993,"Y Combinator, Giant Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Flatpay,https://www.crunchbase.com/organization/flatpay,Active,,"Credit Cards, Information Technology, Payments, Software Engineering","Herlev, Hovedstaden, Denmark",Flatpay is a fintech company that offers Point of Service (POS) and payments processing solutions for small and medium-sized merchants.,"13,576","European Union (EU), Nordic Countries, Scandinavia",2730,$1M to $10M,2021-09-23,day,,,,,For Profit,https://flatpay.com,,https://www.facebook.com/Flatpay,https://www.linkedin.com/company/flatpayaps,"Flatpay a fintech company that offers POS systems and payment solutions designed specifically for small and medium-sized businesses. Flatpay offers payment solutions to merchants through a straightforward and cost-effective platform. By providing a consistent transaction fee regardless of card type, it prioritizes transparency and user convenience.","Financial Services, Information Technology, Lending and Investments, Payments, Science and Engineering, Software",4,101-250,"Peter Lüth, Rasmus Busk, Rasmus Hellmund Carlsen, Sander Janca-Jensen",3,Early Stage Venture,2024-04-17,45000000,EUR,48011113,Series B,45000000,EUR,48011113,Series B,67817744,USD,67817744,67817744,USD,67817744,"Dawn Capital, BOOOM, Seed Capital, Hedosophia, Philippe Teixeira da Mota",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Commit Biologics,https://www.crunchbase.com/organization/commit-biologics,Active,,"Biotechnology, Life Science, Medical, Therapeutics","Aarhus, Midtjylland, Denmark",Commit Biologics is a biotechnology research company developing a novel immunotherapy platform for the treatment of cancer.,"14,223","European Union (EU), Nordic Countries, Scandinavia",8000,,2021-01-01,year,,,,,For Profit,https://commitbio.com/,,,https://www.linkedin.com/company/commit-biologics/,"Commit Biologics is a biotechnology research company developing a novel immunotherapy platform for the treatment of cancer. The company was founded in 2021 and is headquartered in Aarhus, Denmark.","Biotechnology, Health Care, Science and Engineering",4,11-50,"Dennis Pedersen, Heidi Gytz Olesen, Mikael Winkler, Nick S. Larsen",4,Seed,2025-01-28,5500000,EUR,5735027,Seed,5500000,EUR,5735027,Seed,21500000,EUR,22985831,23705659,USD,23705659,"Novo Holdings, Innovation Fund Denmark, Korys, BioInnovation Institute, Bioqube Ventures",3,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Formalize,https://www.crunchbase.com/organization/whistleblower-software,Active,,"B2B, Legal, Legal Tech, SaaS, Security, Software","Aarhus, Midtjylland, Denmark",Formalize is an intuitive yet comprehensive compliance operations platform.,"15,341","European Union (EU), Nordic Countries, Scandinavia",8000,,2021-01-01,year,,,,,For Profit,https://formalize.com/,,https://www.facebook.com/whistleblowersoftware,https://www.linkedin.com/company/formalize-com/,"Formalize is an intuitive yet comprehensive compliance operations platform designed to streamline compliance workflows and automate processes for a variety of frameworks and regulations, including NIS2, GDPR, ISO27001, SOC2, and more.","Other, Privacy and Security, Professional Services, Software",,101-250,,2,Early Stage Venture,2024-03-05,15000000,EUR,16283834,Series A,15000000,EUR,16283834,Series A,20000000,EUR,21239766,20000000,EUR,21239766,"BlackFin Capital Partners, West Hill Capital, Morten Brogger",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
