Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Talent Protocol,https://www.crunchbase.com/organization/talent-protocol,Active,,"Blockchain, Information Technology, Service Industry, Social, Web3","Lisbon, Lisboa, Portugal",The web3 professional network where anyone can discover high-potential talent and invest in their careers.,"48,647","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-05-01,day,,,,,Non-profit,https://www.talentprotocol.com/,https://twitter.com/talentprotocol,,https://www.linkedin.com/company/talentprotocol/,"Talent Protocol is the web3 professional network where high-potential individuals can build an on-chain resume and launch a talent token, allowing anyone to easily invest in their careers. Our mission is to help the next generation of talent achieve success and fulfilment by enabling collective careers. Until now careers have mostly been a single-player game where only a privileged few can win. With web3, careers are becoming multiplayer journeys where early support is rewarded and success is shared.","Blockchain and Cryptocurrency, Community and Lifestyle, Information Technology, Internet Services, Other",2,1-10,"Filipe Macedo, Pedro Carmo Oliveira",2,Seed,2021-12-21,1300000,USD,1300000,Seed,1300000,USD,1300000,Seed,1650000,USD,1650000,1650000,USD,1650000,"Protocol Labs, Good News Ventures, Flori Ventures, Founderheads,",,4,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Visor.ai,https://www.crunchbase.com/organization/visor-ai,Active,,"Artificial Intelligence (AI), Customer Service, InsurTech, Machine Learning, Software","Lisbon, Lisboa, Portugal",Visor.ai is an information technology company that provides customer service automation.,"48,988","European Union (EU), Europe, Middle East, and Africa (EMEA)",1050-007,$1M to $10M,2016-01-01,year,,,,,For Profit,http://www.visor.ai,,https://www.facebook.com/visorai-1208686392516846,https://www.linkedin.com/company/visor.ai,Visor.ai is the Conversational AI Platform for non-technical Customer Service teams. Its ease of use empowers your company from day one.,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Professional Services, Science and Engineering, Software",3,51-100,"Bruno Matias, Gianluca Pereyra, Gonçalo Consiglieri",5,,2023-03-09,4400000,EUR,4657864,Venture - Series Unknown,4400000,EUR,4657864,Venture - Series Unknown,4907000,EUR,5231030,4907000,EUR,5231030,"Lince Capital, Start-Up Chile, LC Ventures, Data Pitch, M4 Ventures",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Musiversal,https://www.crunchbase.com/organization/musiversal,Active,,"Audio Recording and Production, Marketplace, Music","Lisbon, Lisboa, Portugal",Music Production Managed Marketplace,"50,042","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-05-01,month,,,,,For Profit,https://www.musiversal.com/,https://www.twitter.com/wearemusiversal,https://www.facebook.com/wearemusiversal,https://www.linkedin.com/company/musiversal,"They believe that in order to become a top professional and getting recognition for your music, a critical step is to collaborate with others, namely getting other people to help you play and produce your music. It's not just their opinion, for hundreds of years music has been a collaborative art and with the development of DAWs and VST's collaboration and adding something different and special to your music has become even more crucial as composers try to distinguish themselves from others in an overcrowded landscape.​ They believe that talent is native and that education will bring composers the skills to articulate their talent. However, in order to make your music really sound like it's meant to be, it's necessary to have the resources to produce and hire others to help and play your music. This requires an investment that can be very expensive many creators can't afford. They're here to make it affordable.","Commerce and Shopping, Media and Entertainment, Music and Audio",2,11-50,"André Miranda, Xavier Jameson",7,,2024-05-01,1300000,USD,1300000,Venture - Series Unknown,1300000,USD,1300000,Venture - Series Unknown,5760000,USD,5760000,6134606,USD,6134606,"Shilling, LC Ventures, Iberis Capital, Startup Lisboa - Rocket Program, Best Horizon",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Reckon.ai,https://www.crunchbase.com/organization/reckon-ai,Active,,"Artificial Intelligence (AI), Big Data, Image Recognition, SaaS, Software","Lisboa, Lisboa, Portugal",Reckon has a Smart Cabinet AI Operating System to create autonomous and modular points of sale.,"52,349","European Union (EU), Europe, Middle East, and Africa (EMEA)",1200-169,$1M to $10M,2017-01-01,year,,,,,For Profit,http://reckon.ai/,https://twitter.com/Reckon_ai,https://www.facebook.com/pg/ReckonAI/,https://www.linkedin.com/company/reckon.ai,"Reckon.ai have been working with several retail customers for the last years and they found that the task of competitive analysis in this vertical is still in the early days of what modern technology can do for them. You wouldn’t believe the number of problems and inefficiencies screaming for solutions in the digital age. So they decided to build Reckon, a cloud platform for smart retail product analysis and price comparison that uses powerful machine learning algorithms, data fusion and computer vision to reshape the way retailers get their competitive intelligence data.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",2,11-50,"Ana Pinto, Paulo Ribeiro",3,Seed,2021-09-08,1500000,EUR,1772842,Seed,1500000,EUR,1772842,Seed,1500000,EUR,1772842,1500000,EUR,1772842,"Armilar Venture Partners, Bright Pixel (formerly Sonae IM), Portugal Ventures, WISENEXT, Dominique Locher",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Exclusible,https://www.crunchbase.com/organization/exclusible,Active,,"Digital Marketing, Marketplace, Metaverse, Web3","Lisbon, Lisboa, Portugal",Exclusible is creating an NFT marketplace for luxury brands.,"52,724","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,http://exclusible.com,https://twitter.com/exclusible,https://www.facebook.com/exclusible,https://www.linkedin.com/company/exclusible/,"Exclusible empowers brands and communities by expanding the possibilities of both the physical and digital universes. With the purpose of building a new generation of the web that will be culturally relevant, accessible to everyone and unlimited in its possibilities for creation and creativity, Exclusible offers brands endless opportunities by pushing the boundaries of Metaverse and Web3. Exclusible was established in 2021 by Pierre Guigourese in Lisboa, Portugal.","Blockchain and Cryptocurrency, Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing, Software",5,51-100,"Artur Goulão, Olivier Bureau, Pierre Guigourese, Romain Girbal, Thibault Launay",2,,2022-10-25,5000000,EUR,4981077,Venture - Series Unknown,5000000,EUR,4981077,Venture - Series Unknown,7200000,EUR,7579323,7200000,EUR,7579323,"Indico Capital Partners, Tioga Capital Partners, White Star Capital, APEX Capital, AA Sons",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
GRAPHENEST,https://www.crunchbase.com/organization/graphenium---advanced-nanotechnology,Active,,"Advanced Materials, Automotive, CleanTech, Electronics, Industrial, Manufacturing, Nanotechnology, Sustainability","Sever Do Vouga, Aveiro, Portugal",Graphenest protect electronics and automotive from electromagnetic interference with sustainable graphene-based coatings and plastics,"53,686","European Union (EU), Europe, Middle East, and Africa (EMEA)",3740-070,Less than $1M,2015-07-27,day,,,,,For Profit,https://www.graphenest.com,https://twitter.com/Graphenest,https://www.facebook.com/graphenest,https://www.linkedin.com/company/graphenest---advanced-nanotechnology,"Graphenest is a nanotechnology company that provides sustainable graphene-based coatings and plastic solutions and IP to protect electronics from electromagnetic shielding interference. Graphenest offers conductive plastics and coatings products that provide 220% more RF/EMI/EMC Shielding performance while reducing production costs by more than 15% and weight by up to 75%.  Current shielding products are based on metals that are heavy, rigid, and energy & resource-intensive. Our customers are Tier 2 and 1 component or systems manufacturers for batteries (package and electronics control), electronics (housing, IC, printable electronics, antennas), electronics/telecom (Radar, LiDAR, 5G/6G, etc), cables & wires (power and data), among other critical components. Graphenest has vertically integrated material production, formulations, and IP to incorporate into clients' products. Our clean technology to produce graphene using recycled graphite, which is highly scalable, modular, and cost-effective due to implementing a 3R approach in our process, Reduce – Reuse – Recycle and ""Industry 5.0"" concepts, will enable a fully circular economy.","Consumer Electronics, Hardware, Manufacturing, Science and Engineering, Sustainability, Transportation",3,1-10,"Bruno Figueiredo, Rui Silva, Vitor Abrantes",8,Seed,2023-06-15,1800000,EUR,1970180,Seed,1800000,EUR,1970180,Seed,2880152,USD,2880152,3939176,USD,3939176,"Techstars, Buenavista Equity Partners, Portugal Ventures, Horizon 2020, Portugal 2020",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Full Venue,https://www.crunchbase.com/organization/full-venue,Active,,"Artificial Intelligence (AI), Marketing Automation, Predictive Analytics","Porto, Lisboa, Portugal","The AI platform that predicts the customer's likelihood to buy a product, increasing sales through high-propensity buying audiences","53,711","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2020-08-10,day,,,,,For Profit,https://fullvenue.ai/,https://twitter.com/FullVenueAI,https://www.facebook.com/fullvenueai,https://www.linkedin.com/company/fullvenueai/,"Sports and Events organizations generate a huge amount of data, but how can we use it to give a personalized experience to convert more sales? Our solution: Full Venue is an AI platform that can predict the exact likelihood of a fan to make purchases, like tickets to events, merchandise and other products at an accuracy of up to 95%. Full Venue allows organizations to segment their audience and target marketing spend on those most likely to convert.","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,11-50,,3,Seed,2024-01-09,2000000,EUR,2186354,Seed,2000000,EUR,2186354,Seed,2000000,EUR,2186354,2000000,EUR,2186354,"Startupbootcamp, Startupbootcamp Australia, GED Ventures Portugal, Fernando Reani, Pedro Aguiar",2,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Hole19,https://www.crunchbase.com/organization/hole-19,Active,,"Apps, iOS, Marketplace, Mobile","Évora, Evora, Portugal",Utility & Marketplace. Mobile & Wearable Technology.,"54,010","European Union (EU), Europe, Middle East, and Africa (EMEA)",7004-516,$1M to $10M,2011-01-01,year,,,,,For Profit,http://www.hole19golf.com,http://twitter.com/hole19golf,https://www.facebook.com/hole19,https://www.linkedin.com/company/hole-19,Hole19 owns the golfers journey from start to finish. Before the round we help golfers discover golf courses & book tee times; during the round they can plan & track rounds with GPS and scoring; after the round we help golfers review performance and connect with like-minded golfers. Want to promote your product or brand to a community of over 1.2M golfers around the world that are passionate about golf? Reach out to our partnership team via partners@hole19golf.com ,"Apps, Commerce and Shopping, Mobile, Platforms, Software",1,11-50,Anthony Douglas,3,Seed,2017-08-09,3465000,EUR,4076015,Seed,3465000,EUR,4076015,Seed,3465000,EUR,4076015,3465000,EUR,4076015,"Seedcamp, Faber, White Star Capital, Kibo Ventures, Christian Reber",1,8,,,,,,,,,,,,,,Private,,,,,,,,,,,1
OurSupport,https://www.crunchbase.com/organization/tsolnetworks-oursupport,Active,,"Information Technology, Software","Angra, Azores, Portugal",OurSupport is an online platform that connects individuals or businesses seeking I.T support with local I.T support professionals.,"54,193","European Union (EU), Europe, Middle East, and Africa (EMEA)",9700-171,$1M to $10M,2019-09-12,day,,,,,For Profit,http://www.oursupport.co,,https://www.facebook.com/tsolnetworks,https://www.linkedin.com/company/tsolnet-lda,"OurSupport is an online platform that connects individuals or businesses seeking IT support with local IT support professionals. The platform streamlines the connection between companies or users of technological devices in need of IT support and nearby IT experts, facilitating on-site assistance or at very minimum remote support from a local I.T support person that speaks the same language and same cultures. Currently, our platform serves large multinational companies, whereby OurSupport simplifies the traditional approach to seeking IT support individuals or companies by eliminating time-consuming processes and searches for local IT companies, negotiations of contracts, and discrepancies in payment terms and operating formats. OurSupport enables a unique simplified global agreement, allowing our clients to access IT support worldwide. The focus is on computer and technological device users, addressing the current challenge of global coverage for local support for businesses. OurSupport empowers businesses of all sizes and users to expand operations without worries about depending own technology, by ensuring fast remote or on-site IT assistance in the current era of remote work and technology dependence.","Information Technology, Software",2,51-100,"Bruno De Carvalho, Jorge Fernandes",3,Early Stage Venture,2025-03-31,1300000,EUR,1406327,Series A,1300000,EUR,1406327,Series A,2055000,EUR,2233043,2055000,EUR,2233043,"Portugal Ventures, August One",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Prodsmart,https://www.crunchbase.com/organization/prodsmart,Active,,"B2B, Industrial Manufacturing, Manufacturing, Software","Lisboa, Lisboa, Portugal",Prodsmart is real time process tracking for production lines and job shops. They turn any factory into a digital smart factory.,"54,311","European Union (EU), Europe, Middle East, and Africa (EMEA)",1100-415,$1M to $10M,2012-07-01,day,2022-02-07,day,,,For Profit,https://prodsmart.com/,http://twitter.com/Prodsmart,http://www.facebook.com/Prodsmart,http://www.linkedin.com/company/2830333,Prodsmart is real time process tracking for production lines and job shops.They turn any production line into a digital smart factory.,"Manufacturing, Other, Software",3,11-50,"Gonçalo Fortes, Marya Kato, Samuel Martins",7,M&A,2021-12-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,4422510,USD,4422510,4533220,USD,4533220,"500 Global, EASME, Join Capital, Caixa Capital, Innovation Nest",3,7,,Was Acquired,Prodsmart acquired by Autodesk,https://www.crunchbase.com/acquisition/autodesk-acquires-prodsmart--d7a3058e,Autodesk,https://www.crunchbase.com/organization/autodesk,2022-02-07,day,,,,Acquisition,,Private,,,,,,,,,,,3
Kitch,https://www.crunchbase.com/organization/kitch,Active,,Food Delivery,"Lisbon, Lisboa, Portugal","Empowering restaurants to sell their dishes online, on their terms.","54,797","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2019-01-01,year,2022-03-15,day,,,For Profit,https://www.kitch.io,,https://www.facebook.com/eatkitch/,https://www.linkedin.com/company/eatkitch,"Empowering restaurants to sell their dishes online, on their terms.","Food and Beverage, Transportation",2,51-100,"Nuno Rodrigues, Rui Bento",2,M&A,2021-05-11,3250000,EUR,3946871,Seed,3250000,EUR,3946871,Seed,4250000,EUR,5044807,4250000,EUR,5044807,"Seedcamp, FoodLabs, Market One Capital, MSM, Cleo Sham",3,8,,Was Acquired,Kitch acquired by Glovo,https://www.crunchbase.com/acquisition/glovo-app-acquires-kitch--e6e17fc6,Glovo,https://www.crunchbase.com/organization/glovo-app,2022-03-15,day,,,,Acquisition,,Private,,,,,,,,,,,
Framedrop.ai,https://www.crunchbase.com/organization/framedrop-b1fe,Active,,"Media and Entertainment, Video Editing, Video Games, Video Streaming","Coimbra, Coimbra, Portugal",Find highlights from lengthy videos and create short clips,"55,057","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2021-01-01,year,,,,,For Profit,https://www.framedrop.ai,https://x.com/framedrop_ai,,https://www.linkedin.com/company/framedrop,"Convert videos into viral clips with Framedrop.ai. Whether it's podcasts, interviews, or gaming content, Framedrop supports it all. Import videos seamlessly from YouTube, Twitch, or manually upload them. Enjoy automatic transition from horizontal to vertical viewing with the camera speaker detection. Customize subtitles from over 25 languages, including karaoke mode for added fun. Try it out now!","Content and Publishing, Gaming, Media and Entertainment, Video",2,1-10,"JD Costa, Mário Tarouca",1,Seed,2022-12-23,1125000,EUR,1200040,Pre-Seed,1125000,EUR,1200040,Pre-Seed,1125000,EUR,1200040,1125000,EUR,1200040,"Accel, Indico Capital Partners, Shilling",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
PluggableAI,https://www.crunchbase.com/organization/pluggable-ai,Active,,"Artificial Intelligence (AI), Digital Marketing, Machine Learning, Software","Braga, Braga, Portugal",Meaningful Fan Engagement,"55,249","European Union (EU), Europe, Middle East, and Africa (EMEA)",4700-312,,2022-11-17,day,,,,,For Profit,https://www.pluggableai.xyz/,,https://www.facebook.com/pluggableai,https://www.linkedin.com/company/pluggableai,"Pluggable is the leading solution for meaningful fan engagement, using Artificial Intelligence and non-intrusive smartphone sensors in mobile apps to elevate your fans' experience and strengthen their emotional connection with your brand, festival, concert, conference, or TV show, while unlocking new sponsorship opportunities tied to your Super Fans - a new revenue stream just for you!","Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",,11-50,,2,Seed,2024-09-17,1750000,EUR,1946371,Seed,1750000,EUR,1946371,Seed,1850001,EUR,2054438,1850001,EUR,2054438,"Portugal Ventures, GED Ventures Portugal",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
MyCareforce,https://www.crunchbase.com/organization/mycareforce,Active,,"Health Care, Human Resources","Lisbon, Lisboa, Portugal",MyCareforce is the marketplace that connects health professionals to shifts.,"56,396","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2021-01-01,day,,,,,For Profit,https://mycareforce.co,,https://facebook.com/mycareforce,https://linkedin.com/company/mycareforce,"MyCareforce is the marketplace platform that connects nurses to shifts, revolutionising the way healthcare facilities source, vet and manage their staff.","Administrative Services, Health Care",2,11-50,"João Hugo Silva, Pedro Cruz Morais",6,Seed,2023-08-01,500000,EUR,550385,Convertible Note,1500000,EUR,1648750,Seed,1600000,EUR,1769925,2695000,EUR,2984523,"Shilling, Demium, Demium Capital, Portugal Ventures, Humberto Ayres Pereira",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Bairro Direct,https://www.crunchbase.com/organization/bairro,Active,,"B2B, Consumer, E-Commerce, Logistics, Retail, Retail Technology, Supply Chain Management, Sustainability, Waste Management","Lisbon, Lisboa, Portugal","Bairro Direct provides microfulfillment solutions, advanced technology, and omnichannel integrations to help grow your business","57,110","European Union (EU), Europe, Middle East, and Africa (EMEA)",1150-084,,2020-01-01,year,,,,,For Profit,https://www.bairrodirect.com,,https://www.facebook.com/bairro.shop,https://www.linkedin.com/company/bairro-prt,"Bairro Direct, an ally for e-commerce brands and retailers, providing microfulfilment solutions that transforms the way customers interact with their orders.  The service offers flexible delivery options, such as next-day, same-day, and even instant delivery, to ensure that their clients’ customers receive their orders quickly and efficiently. Its plug-and-play integrations with marketplaces and e-commerce platforms enable businesses to easily access new sales channels and drive sales growth.","Commerce and Shopping, Hardware, Other, Software, Sustainability, Transportation",4,11-50,"Artem Kokhan, Maksym Gatsuts, Mikhail Leonov, Milana Dovzhenko",5,Seed,2022-11-17,800000,USD,800000,Seed,800000,USD,800000,Seed,5076111,USD,5076111,5403293,USD,5403293,"Flyer One Ventures, TMT Investments, Raison Wealth, Insta Ventures, Vershina Capital",2,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sqill,https://www.crunchbase.com/organization/sqill,Active,,"Digital Marketing, Social Media, Sports, Video Streaming","Lisboa, Lisboa, Portugal",Sqill is a video app that offers content creation for athletes.,"57,558","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://sqill.so,,,https://www.linkedin.com/company/sqill-so,"Sqill provides a mobile application that offers video editing processes and creates new content for social media through video editing. It also offers watermarks, advertising, and slow motion replay features. sqill is the AI-powered UGC app that flips the script. No overpriced influencers or manual approvals—just authentic, trend-driven content from your advocates. Get more on-brand UGC that sells, with built-in checks and easy reporting.","Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Sports, Video",4,11-50,"Afonso Coimbra, André Gonçalves, Rui Ascenso, Tiago Trindade",2,Seed,2024-07-22,2000000,EUR,2177805,Seed,2000000,EUR,2177805,Seed,2100000,EUR,2293773,2100000,EUR,2293773,"Demium Capital, GED Ventures Portugal",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Intuitivo,https://www.crunchbase.com/organization/intuitivo,Active,,"EdTech, Education, Software","Porto, Lisboa, Portugal",Digital assessment platform to improve teacher productivity and student experience.,"58,138","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2021-09-06,day,,,,,For Profit,https://intuitivo.pt/en,,https://www.facebook.com/intuitivo.pt/,https://www.linkedin.com/company/intuitivo-edu,Intuitivo is a digital assessment platform for teachers that allows them to become more productive and provide a better learning experience for their students.,"Education, Software",3,1-10,"Diogo Silva, Duarte Oliveira, João Guimarães",3,Seed,2024-01-08,,,,Pre-Seed,,,,Pre-Seed,240780,USD,240780,240780,USD,240780,"Techstars, Demium Capital, COREangels Lisbon, Business Angel",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Polkastarter,https://www.crunchbase.com/organization/polkastarter,Active,,"Blockchain, Crowdfunding, Cryptocurrency, Finance, Financial Services, FinTech","Lisbon, Lisboa, Portugal","Polkastarter is a protocol for cross-chain token pools and auctions, enabling projects to raise capital on a decentralized environment.","58,528","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2020-01-01,year,,,,,For Profit,https://www.polkastarter.com,https://twitter.com/polkastarter,https://www.facebook.com/polkastarter/,https://www.linkedin.com/company/polkastarter,"Polkastarter is a DEX built for cross-chain token pools and auctions, enabling projects to raise capital on a decentralized, permissionless and interoperable environment based on Polkadot.","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",3,11-50,"Daniel Stockhaus, Miguel Leite, Tiago Martins",1,Seed,2020-09-17,875000,USD,875000,Seed,875000,USD,875000,Seed,875000,USD,875000,875000,USD,875000,"NGC Ventures, ZBS CAPITAL, Signum Capital, Moonrock Capital, Blocksync Ventures",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Interface Labs,https://www.crunchbase.com/organization/interface-labs,Active,,"Blockchain, Information Technology, Software, Web Development, Web3","Lisbon, Lisboa, Portugal","Interface is a mobile first, highly readable block explorer enhanced with social features.","58,811","European Union (EU), Europe, Middle East, and Africa (EMEA)",1100-420,,2022-02-01,day,,,,,For Profit,https://interface.social,http://twitter.com/interfacedapp/,,https://www.linkedin.com/company/interfacelabs/,"Interface is a mobile first, highly readable block explorer for Ethereum enhanced with social features. It enables next level of user engagement and experience in the web3 space. Our goal is to help people find new opportunities, content, connect with friends, creators & fellows, stay updated! All in an intuitive human friendly mobile app.","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Software",1,1-10,Nikita Kudryavtsev,2,Seed,2023-07-19,1400000,USD,1400000,Seed,1400000,USD,1400000,Seed,1400000,USD,1400000,1565000,USD,1565000,"Mask Network, Polymorphic Capital, Seed Club Ventures, Anton Bukov, Caballeros Capital",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
The Breakfast,https://www.crunchbase.com/organization/the-breakfast,Active,,"Communities, Consumer, Lifestyle, Social","Lisbon, Lisboa, Portugal",Meet new interesting people over breakfast. Not dating or networking. Just breakfast.,"58,974","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2018-11-21,day,,,,,For Profit,http://thebreakfast.app,https://twitter.com/thebreakfastapp,,https://www.linkedin.com/company/the-breakfast,"The Breakfast is a radically simple way to meet new people offline. One breakfast at a time. Every day at 11 AM, we send you one thoughtful intro — a chance. You have 24 hours to say yes to breakfast.","Community and Lifestyle, Other",2,1-10,"Eteri Saneblidze, Lisa Oreshkina",2,Seed,2023-01-26,,,,Non-equity Assistance,300000,USD,300000,Pre-Seed,300000,USD,300000,300000,USD,300000,"SID Venture Partners, Startup Lisboa - Rocket Program",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Primetag,https://www.crunchbase.com/organization/primetag-2,Active,,"Advertising, Marketing, Retail Technology","Aveiro, Aveiro, Portugal","Primetag specializes in the fields of advertising, media, image monetization, internet, and influencer marketing.","59,093","European Union (EU), Europe, Middle East, and Africa (EMEA)",3810-193,$1M to $10M,2014-01-01,year,,,,,For Profit,http://primetag.com,http://twitter.com/helloprimetag,http://facebook.com/helloprimetag,https://www.linkedin.com/company/primetag-net,"Primetag is a computer software company that specializes in the fields of advertising, media, image monetization, internet, and influencer marketing. The company built a digital meeting point for Brands and Influencers to connect and grow their businesses across boundaries. It's designed to make Influencer Marketing easier to manage, to scale and ROI-driven.","Advertising, Commerce and Shopping, Hardware, Sales and Marketing, Software",2,11-50,"Manuel Albuquerque, Paulo Gaspar",3,,2024-01-11,3500000,EUR,3843856,Venture - Series Unknown,3500000,EUR,3843856,Venture - Series Unknown,4965000,EUR,5558274,4965000,EUR,5558274,"Indico Capital Partners, Iberis Capital, Pathena, REDangels",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
LUGGit,https://www.crunchbase.com/organization/luggit,Active,,"Internet, Software","Ílhavo, Aveiro, Portugal",LUGGit is a real-time solution that powers the way luggage is transported.,"59,486","European Union (EU), Europe, Middle East, and Africa (EMEA)",3830-352,$1M to $10M,2019-01-23,day,,,,,For Profit,https://luggit.app/,https://twitter.com/luggitapp,https://www.facebook.com/luggitapp,https://www.linkedin.com/company/luggitapp,LUGGit is a real-time solution that powers the way luggage is transported in a customized way. We connect independent travellers and businesses with Keepers (drivers) that collect and deliver the luggage at the selected time and location.,"Internet Services, Software",4,11-50,"Diogo Correia, Hugo Fonseca, João Pedrosa, Ricardo Figueiredo",2,Seed,2023-11-21,1800000,EUR,1965070,Seed,1800000,EUR,1965070,Seed,2200000,EUR,2412408,2200000,EUR,2412408,"Caixa Capital, Portugal Ventures, GED Ventures Portugal",2,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Connected,https://www.crunchbase.com/organization/connected-11b0,Active,,Aerospace,"Coimbra, Coimbra, Portugal","Connected is a startup that offers affordable connecting humans, unleashing a new wave of IoT-based business models.","59,731","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2023-01-01,year,,,,,For Profit,https://www.connected.space,,,https://www.linkedin.com/company/connectedspace/?originalSubdomain=pt,"Connected is a startup that offers affordable connecting humans, unleashing a new wave of IoT-based business models and contributing to bridge the digital gap.",Science and Engineering,,1-10,,1,Seed,2024-02-20,2000000,EUR,2161980,Pre-Seed,2000000,EUR,2161980,Pre-Seed,2000000,EUR,2161980,2000000,EUR,2161980,"Octopus Ventures, Shilling, Iberis Capital, Amena Ventures, FundBox",3,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
PeekMed,https://www.crunchbase.com/organization/peekmed,Active,,"Health Care, Medical, Medical Device, mHealth","Braga, Braga, Portugal",3D pre-operative planning system for orthopedic surgery,"60,158","European Union (EU), Europe, Middle East, and Africa (EMEA)",4700-312,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.peekmed.com/,https://twitter.com/peekmed,https://www.facebook.com/peekmed,https://www.linkedin.com/company/peekmed,"PeekMed is a 3D pre-operative planning system for orthopedic surgery that aims to help the surgeon better treat the patient while reducing costs. With PeekMed the surgeon can plan: - Total Joint Replacements; - Osteotomies; - Fracture reductions; - Virtually any orthopedic procedure. The output of PeekMed system can later be used as an input for: - Navigation systems; - 3D printers; - Robotics; - Mobile devices. PeekMed was founded by Jaime Campos, Sara Silva, and João Pedro Ribeiro in 2015 and is located in Braga, Portugal.","Health Care, Mobile",3,1-10,"Jaime Campos, João Pedro Ribeiro, Sara Silva",4,Early Stage Venture,2022-03-23,2287922,EUR,2518168,Grant,3700000,USD,3700000,Series A,3700000,USD,3700000,6218168,USD,6218168,"European Innovation Council, Portugal Ventures, 3xP Global",3,3,,,,,,,,,,,,,,Private,,,,,,,,,,,1
