Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Nano4Imaging,https://www.crunchbase.com/organization/nano4imaging,Active,,"Health Care, Medical, Medical Device","Düsseldorf, Nordrhein-Westfalen, Germany",Nano4Imaging produces and uses medical devices and implants visible for medical interventions to monitor their function (e.g under MRI).,"36,608","European Union (EU), Europe, Middle East, and Africa (EMEA)",40225,Less than $1M,2011-01-01,year,,,,,For Profit,http://www.nano4imaging.com/,https://twitter.com/nano4imaging,https://www.facebook.com/imagingforpatients/,https://www.linkedin.com/company/nano4imaging/,Nano4Imaging produces and uses medical devices and implants visible for medical interventions to monitor their function (e.g under MRI). N4I’s products MRWire and MagnaFy are used for navigation to treat cardiovascular diseases and for radiotherapy. ,Health Care,2,11-50,"Paul Borm, Rudolf Schulze Vohren",4,,2022-12-19,2482709,EUR,2634750,Grant,,,,Venture - Series Unknown,,,,2482709,EUR,2634750,"European Innovation Council, TechVision Fund, Limburg Ventures, BioScience Ventures Group",4,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Comatch,https://www.crunchbase.com/organization/comatch,Active,,"Consulting, Internet, Marketplace, Recruiting","Berlin, Berlin, Germany",Comatch is an online marketplace for independent management consultants and industry experts.,"37,076","European Union (EU), Europe, Middle East, and Africa (EMEA)",10963,$1M to $10M,2014-01-01,year,2022-03-27,day,,,For Profit,https://www.comatch.com,https://twitter.com/comatching,https://www.facebook.com/COMATCHGmbH,https://www.linkedin.com/company/comatch-gmbh,Comatch is a Berlin based online marketplace matching freelance top management consultants/industry experts and companies that need external support for their project.,"Commerce and Shopping, Internet Services, Professional Services",2,101-250,"Christoph Hardt, Jan Schachtele",3,M&A,2018-04-05,8000000,EUR,9799034,Series B,8000000,EUR,9799034,Series B,12000000,EUR,14341371,12000000,EUR,14341371,"FJ Labs, b2venture, Atlantic Labs, Acton Capital, ECONA AG",2,6,,Was Acquired,Comatch acquired by Malt,https://www.crunchbase.com/acquisition/malt-0d7e-acquires-comatch--9f6be14e,Malt,https://www.crunchbase.com/organization/malt-0d7e,2022-03-27,day,,,,Acquisition,,Private,,,,,,,,,,,
Cobrainer,https://www.crunchbase.com/organization/cobrainer-gmbh,Active,,"Analytics, Data Visualization, Enterprise Software, Machine Learning, Project Management, SaaS, Software","Munich, Bayern, Germany",Cobrainer builds the global marketplace for expertise transactions.,"37,671","European Union (EU), Europe, Middle East, and Africa (EMEA)",80335,$1M to $10M,2013-01-01,year,,,,,For Profit,http://www.cobrainer.com,https://www.twitter.com/cobrainer,https://www.facebook.com/cobrainer,https://www.linkedin.com/company/cobrainer-gmbh,"Cobrainer is a Munich-based data analytics company that applies concepts of machine learning and natural language processing to the analysis, management and visualization of expertise. Originating in a research project at TU Munich Cobrainer was founded in 2013 by a team of engineers envisioning a fast and easy way for people to find and connect to all kinds of expertise. In today’s world new products and technologies are increasingly being developed by small, temporary project teams. In this project-based environment a new type of currency is emerging that is rapidly gaining value and transaction volume: expertise. By building and continuously expanding the world’s largest expertise distribution data map, Cobrainer creates the platform for tracking, managing and allocating expertise effortlessly and rapidly. Their expertise technology is being put to work for some of the world’s most innovative companies and we’re not stopping there.","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Software",7,51-100,"Amelie Schlachter, Anton Zering, Hanns-Bertin Aderhold, Martin Kiechle, Sarath Kondreddi, Sunil Tatavarty, Thomas Andrae",3,Early Stage Venture,2021-10-25,11000000,EUR,12770443,Series A,11000000,EUR,12770443,Series A,18153000,EUR,20456882,18153000,EUR,20456882,"Wayra, Bayern Kapital, Telefónica Innovation Ventures, Michael Brehm, Linden Capital",1,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
Sensefinity,https://www.crunchbase.com/organization/sensefinity,Active,,"Analytics, Artificial Intelligence (AI), Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, Supply Chain Management","Berlin, Berlin, Germany",Sensefinity is provides supply-chains using AI and Blockchain.,"37,712","European Union (EU), Europe, Middle East, and Africa (EMEA)",11078,$1M to $10M,2014-09-30,day,,,,,For Profit,https://www.sensefinity.com,http://twitter.com/sensefinity,http://www.facebook.com/Sensefinity,https://www.linkedin.com/company/sensefinity,Sensefinity is providing visibility of the world's supply-chains using AI and Blockchain to reduce costs with Demurrage and Detention and reducing risk via real-time condition monitoring and AI to predict events.,"Administrative Services, Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Other, Science and Engineering, Software, Transportation",2,11-50,"Marco Marques, Orlando Remédios",8,Seed,2023-09-22,1175000,USD,1175000,Seed,1175000,USD,1175000,Seed,2255000,USD,2255000,5310832,USD,5310832,"Techstars, LC Ventures, EASME, Katapult, EIT Digital Accelerator",1,9,,,,,,,,,,,,,,Private,,,,,,,,,,,9
Hornetsecurity,https://www.crunchbase.com/organization/hornetsecurity,Active,,"Email, Information Technology, Security","Hanover, Niedersachsen, Germany","Hornetsecurity offers you comprehensive, integrated managed E-Mail security services.","37,869","European Union (EU), Europe, Middle East, and Africa (EMEA)",30177,$100M to $500M,2007-01-01,year,,,,,For Profit,https://www.hornetsecurity.com,https://twitter.com/hornetsecurity,http://www.facebook.com/antispameurope,http://www.linkedin.com/company/750470,"Hornetsecurity is a cloud security company. its services provide safe e-mail communication without investments into hardware or software and free of administration or maintenance efforts for IT managers and users. Their product range includes premium spam and virus protection services, e-mail encryption services, e-mail continuity services and e-mail archiving services.  The company offers e-mail archive, web filtering, encrypted online storage solutions, advanced threat protection, and hosted exchange services for from small and medium-sized companies to large corporations.","Information Technology, Internet Services, Messaging and Telecommunications, Privacy and Security",2,251-500,"Daniel Hofmann, Oliver Dehning",9,Private Equity,2022-09-06,,,,Private Equity,,,,Private Equity,,,,,,,"TA Associates, PSG Equity, High-Tech Gruenderfonds, Verdane, Neuhaus Partners",1,6,7,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,3
Lengoo,https://www.crunchbase.com/organization/lengoo-gmbh,Active,,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Software","Berlin, Berlin, Germany",Enterprise platform for expert AI systems,"38,134","European Union (EU), Europe, Middle East, and Africa (EMEA)",10969,$1M to $10M,2014-01-01,year,,,,,For Profit,https://www.lengoo.com,https://www.twitter.com/lengootweets,https://www.facebook.com/lengootranslations,https://www.linkedin.com/company/lengoo/?originalSubdomain=in,"Lengoo unlocks the potential of language data in enterprises. Our full-stack technology HALOS enables enterprises to build and operate custom language models at scale while adhering with state-of-the-art IT security and IP protection standards. For 5+ years, Lengoo has been supporting global industry leaders, hidden champions and scale-ups around the globe in adopting AI securely. With our language intelligence Apps such as Flow and a powerful API, we empower every office worker with a trusted virtual AI partner making organization more efficient and therewith enabling continued growth.","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",3,51-100,"Alexander Gigga, Christopher Kränzler, Philipp Koch-Buettner",3,Early Stage Venture,2021-02-09,30000000,USD,30000000,Series B,30000000,USD,30000000,Series B,36578103,USD,36578103,36578103,USD,36578103,"Techstars, Atempo Growth, redalpine, Inkef, Creathor Ventures",2,14,,,,,,,,,,,,,,Private,,,,,,,,,,,
OptioPay,https://www.crunchbase.com/organization/optiopay,Active,,"Advertising Platforms, Banking, Financial Services, FinTech, Insurance, Personal Finance, Software","Berlin, Berlin, Germany",OptioPay is an open banking technology provider for customer-centric and value-add solutions based on bank account data.,"38,331","European Union (EU), Europe, Middle East, and Africa (EMEA)",12435,$10M to $50M,2014-01-01,year,,,,,For Profit,http://optiopay.com/,https://twitter.com/optiopay,https://www.facebook.com/OptioPay,https://www.linkedin.com/company/optiopay-gmbh,"OptioPay operates a fully serviced open banking solution without IT integration for businesses from various industries. End-customers receive value-added products and services in return for their bank account data to save time and money through exclusive cashbacks, higher-value vouchers, contract optimisation, offers for sustainable consumption and CO2 compensation, as well as discounts and other personalised recommendations. In addition to well-known partners such as AboutYou, Adidas, Amazon, Douglas, Ikea, Lieferando, Otto, Rewe, Reebok and Zalando, OptioPay’s top 100 corporate clients include DZ Bank, Comdirect Bank, Sparkasse, Commerzbank, HDI, AXA, Gothaer, Fonds Finanz, Blau Direkt, Deutsche Post, BS Energy and Basler Kantonalbank. OptioPay was founded in 2014 in Berlin by CEO Marcus Börner and COO Oliver Oster. It employs more than 65 people from 24 countries and currently operates in the DACH-region and The Netherlands.","Advertising, Financial Services, Lending and Investments, Software",5,51-100,"Marcus Borner, Mike Rötgers, Moritz Claussen, Oliver Neumann, Oliver Oster",8,,2021-10-29,,,,Venture - Series Unknown,,,,Venture - Series Unknown,26398223,USD,26398223,26398223,USD,26398223,"DvH Ventures, Eos Venture Partners, Seed X Liechtenstein AG, Neosfer, Rheingau Founders",3,20,,,,,,,,,,,,,,Private,,,,,,,,,,,1
Cleverciti,https://www.crunchbase.com/organization/cleverciti-systems-gmbh,Active,,"Apps, Parking, Sensor, Transportation","München, Bayern, Germany","Cleverciti is the company that turns the daily nightmare of searching for a parking space into a predictable, stress-free experience.","38,964","European Union (EU), Europe, Middle East, and Africa (EMEA)",81379,$1M to $10M,2012-01-01,year,,,,,For Profit,http://www.cleverciti.com/,https://twitter.com/cleverciti,https://www.facebook.com/Cleverciti,https://www.linkedin.com/company/cleverciti,"Cleverciti was founded in 2012 by Thomas Hohenacker, a seasoned and respected global entrepreneur, with a vision to simplify and modernize outdoor parking operations with an intelligent, easy-to-deploy solution designed to increase awareness, decrease traffic and environmental impact, and ease overall parking management. Since shipping their first integrated sensor system, Cleverciti has solidified its place as the technology leader in smart parking solutions and services. As the only technology provider that combines intelligent parking detection and driver communication into one platform, Cleverciti enables customers to offer data capture and analysis to multiple divisions with an organization including operations, marketing, and customer service. Cleverciti has offices across the globe including European headquarters in Munich, Germany, and North American headquarters in Chicago. Their global sales, professional services and customer support organizations are designed to meet customer needs around the world. With deployments in retail, smart city, healthcare, entertainment, education, transportation and gaming, Cleverciti is defining the future of smart parking with IoT-enabled solutions.","Apps, Hardware, Software, Transportation",2,11-50,"Konrad Prinz-Dreher, Thomas Hohenacker",4,Early Stage Venture,2020-10-14,5600000,USD,5600000,Series A,5600000,USD,5600000,Series A,28300000,USD,28300000,28300000,USD,28300000,"KfW, The Westly Group, EnBW New Ventures, SPDG, D'Ieteren",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
COMPEON,https://www.crunchbase.com/organization/compeon,Active,,"B2B, Finance, Financial Services, FinTech, Small and Medium Businesses","Düsseldorf, Nordrhein-Westfalen, Germany",COMPEON is the product and vendor-independent full-service provider for SME financing.,"39,432","European Union (EU), Europe, Middle East, and Africa (EMEA)",40211,$10M to $50M,2012-09-01,day,2025-01-08,day,,,For Profit,http://www.compeon.de,https://twitter.com/COMPEON_en,,https://www.linkedin.com/company/compeon---pbw-finanzpotale-gmbh-&-co-kg/,"COMPEON is Germany’s leading financing portal for SMEs. Companies can obtain tailored offers from various financing partners for their planned projects by submitting a query free of charge at www.compeon.de. COMPEON works with more than 220 banks, leasing companies and special providers and handles financing enquiries with a total volume of €2.5 billion every year. In addition to credit, loans and leasing agreements, the firm brokers also factoring and alternative financing products – such as mezzanine capital, purchase and project financing or private debt.   The fintech company has been on the market since 2013. In addition to its three founders and managing directors Kai Böringschulte, Dr Nico Peters and Dr Frank Wüller, COMPEON is owned by DvH Ventures, b-to-v and Tengelmann Ventures.","Financial Services, Other",3,11-50,"Frank Wuller, Kai Boringschulte, Nico Peters",5,M&A,2022-09-19,,,,Corporate Round,,,,Corporate Round,29500000,EUR,35098020,29500000,EUR,35098020,"DvH Ventures, b2venture, IRIS, Qatar Development Bank, NRW.BANK",4,11,,Was Acquired,COMPEON acquired by FinCompare - Smarter Business Finance,https://www.crunchbase.com/acquisition/fincompare-acquires-compeon--819a1f24,FinCompare - Smarter Business Finance,https://www.crunchbase.com/organization/fincompare,2025-01-08,day,,,,Acquisition,,Private,,,,,,,,,,,
Remerge,https://www.crunchbase.com/organization/remerge-2,Active,,"Ad Retargeting, Advertising, Marketing, Mobile","Berlin, Berlin, Germany",Remerge is the platform built for app re-targeting from ground up.,"40,005","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,Less than $1M,2014-01-01,year,,,,,For Profit,https://www.remerge.io,http://twitter.com/remergeio,http://www.facebook.com/remerge.io,https://www.linkedin.com/company/remerge---app-retargeting,"Remerge is the platform built for app re-targeting from ground up. Remerge was founded in 2014 by five entrepreneurs who wanted to build the first and strongest app-to-app retargeting solution in AdTech, while fostering a strong and welcoming team culture.","Advertising, Mobile, Sales and Marketing",5,101-250,"Benedikt Bohm, Benjamin Beivers, Christian Wolter, Martin Karlsch, Pan Katsukis",3,Early Stage Venture,2015-08-27,3000000,USD,3000000,Series A,3000000,USD,3000000,Series A,4000000,USD,4000000,4000000,USD,4000000,"IBB Ventures, Point Nine, Rheingau Founders, Kai Hansen, German Startups Group",1,6,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Bayes Holding,https://www.crunchbase.com/organization/BayesHolding,Active,,"Analytics, eSports, SaaS, Software, Sports","Berlin, Berlin, Germany",Bayes is an esports startup that harnesses the power of big data to build tools and services.,"40,496","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$1M to $10M,2014-11-27,day,,,,,For Profit,https://www.bayesesports.com,https://www.twitter.com/BayesEsports,https://www.facebook.com/BayesEsports,https://www.linkedin.com/company/dojo-madness,"Dojo Madness develops a set of tools that helps gamers to master their play. It offers LOLSumo, an Android and iOS based real-time virtual coaching application for League of Legends that enables gamers to build orders and crucial information about their match; OVERSUMO, an overmatches virtual coach, which features detailed performance analysis, gameplay tips, and hero guides; DOTASUMO, a virtual coach for DOTA 2 players seeking to improve their game.  Dojo Madness offers post-game insights, and enables users to analyze and improve his or her gameplay; and Shadow.GG, a SaaS platform providing analytics and data visualizations for Counter-Strike. It also offers BRUCE.GG, a platform that allows gamers to get their own plays as videos, share them with their friends, rate their clips, and coach each other with its tools; and offers automatically generated top scenes, match analysis, and tactical insight for coaching.  Christian Gruber, Jens Hilger, Markus Fuhrmann, and Mathias Kutzner founded Dojo Madness on December 29, 2014. It has its headquarters in Berlin in Germany.","Data and Analytics, Software, Sports",5,1-10,"Alexander Fuhrmann, Christian Gruber, Jens Hilgers, Markus Fuhrmann, Mathias Kutzner",4,,2020-09-16,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,Venture - Series Unknown,18750000,USD,18750000,18750000,USD,18750000,"500 Global, Kakao Ventures, DN Capital, BITKRAFT Ventures, Raine Ventures",2,15,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,
Vane,https://www.crunchbase.com/organization/billfront,Active,,"Ad Network, Digital Media, Financial Services, FinTech","Berlin, Berlin, Germany",Vane is a technology-enabled finance provider dedicated to global digital media companies.,"40,753","European Union (EU), Europe, Middle East, and Africa (EMEA)",10117,$1M to $10M,2014-01-01,day,,,,,For Profit,https://vane.capital/,,,https://www.linkedin.com/company/vanecapital/,"Vane is a leading and fast-growing technology-enabled finance provider dedicated to digital media companies globally. Through its technology platform, BillFront frees up working capital within the industry, thereby enabling its clients’ to accelerate their growth. BillFront provides financing between €50,000 and several millions of euros per month through integrating into its customers’ invoicing systems.  The company was founded in 2015 and is run out of Berlin with offices in London & New York. The BillFront team is led by former media M&A banker, Greg Dimitriou.","Advertising, Financial Services, Media and Entertainment",2,11-50,"Christopher Vogt, Gregor Dimitriou",4,Private Equity,2021-12-03,50000000,EUR,56572477,Private Equity,50000000,EUR,56572477,Private Equity,92898372,USD,92898372,92898372,USD,92898372,"Fasanara Capital, 4finance, finleap, VentureOut, NIBC Bank N.V.",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
IONIQ,https://www.crunchbase.com/organization/ioniq-group,Active,,"Advertising, Big Data, FinTech, Health Care, Internet","Berlin, Berlin, Germany",IONIQ is an internationally active platform builder with the mission of shaping Europe’s digital future.,"41,580","European Union (EU), Europe, Middle East, and Africa (EMEA)",10178,$10M to $50M,2011-05-01,day,,,,,For Profit,https://www.ioniq.com,http://twitter.com/IONIQGroup,http://www.facebook.com/IONIQGroup,https://www.linkedin.com/company/ioniq-group,"The IONIQ Group is an internationally active platform-builder with the mission of shaping Europe’s digital future. In pursuing this goal, IONIQ has proceeded industry by industry: in 2011, IONIQ started with the data and advertising market, building internationally successful companies like Zeotap in the process. From 2014 on, IONIQ developed Europe’s leading fintech platform, finleap. Since 2017, IONIQ is driving the digitalization of healthcare with its digital health platform Heartbeat Labs. To date, IONIQ Group has built more than 20 companies with over 1,200 employees in more than 10 locations globally. IONIQ Group was founded in 2011 as HitFox GmbH by a team including Jan Beckers, Hendrik Krawinkel and Tim Koschella.","Advertising, Data and Analytics, Financial Services, Health Care, Internet Services, Sales and Marketing",5,1001-5000,"Hanno Fichtner, Hendrik Krawinkel, Jan Beckers, Ruben Haas, Tim Koschella",2,Early Stage Venture,2012-05-07,4000000,EUR,5220767,Series A,4000000,EUR,5220767,Series A,4000000,EUR,5220767,4000000,EUR,5220767,"HV Capital, Heiko Hubertz, Holtzbrinck Digital, OPIC - Overseas Private Investment Corporation, Constanze Buchheim",,8,2,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,3
Latana Brand Tracking,https://www.crunchbase.com/organization/latana,Active,,"Analytics, Brand Marketing, SaaS","Berlin, Berlin, Germany",Latana is a brand tracking tool that uses advanced data science to ensure reliable and accurate brand insights.,"42,075","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$10M to $50M,2013-01-01,year,,,,,For Profit,https://www.latana.com/,https://twitter.com/LatanaBrand,https://www.facebook.com/latanabrand/,https://www.linkedin.com/company/latana-brand-tracking/,"Latana is an AI-powered brand tracking tool that helps brands make better marketing decisions by delivering scalable insights. Brand and marketing leaders no longer have to base campaigns on guesswork, spending trillions, and not sure at the end if it was worth it. The company is passionate about bringing reliable data to the world of brand, finally providing a platform for brand marketing similar to what Google Analytics has been providing for other marketing channels for years. Latana was founded in 2013 and is based in Berlin, Germany.","Data and Analytics, Sales and Marketing, Software",2,11-50,"Fernando Guillen, Nico Jaspers",4,Early Stage Venture,2022-09-08,36000000,EUR,36035423,Series B,36000000,EUR,36035423,Series B,44500000,EUR,45206484,44500000,EUR,45206484,"Wellington Partners, Balderton Capital, IBB Ventures, Kreos Capital, Oxx",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
CrossLend,https://www.crunchbase.com/organization/crosslend,Active,,"Commercial Lending, Credit, Finance, Financial Services, FinTech, Marketplace","Berlin, Berlin, Germany",CrossLend designs a cross-border marketplace lending platform that makes pan-European investments possible via a single platform.,"43,378","European Union (EU), Europe, Middle East, and Africa (EMEA)",10785,$10M to $50M,2014-01-01,year,,,,,For Profit,http://www.crosslend.com/,https://twitter.com/crosslend,https://www.facebook.com/crosslendGmbH/,https://www.linkedin.com/company/crosslend-gmbh/,"CrossLend designs a cross-border marketplace lending platform that makes pan-European investments possible via a single platform. The company's platform connects private and institutional investors from low-interest rate countries with borrowers from high-interest rate countries and intermediates loans and securitizes them into bonds in which they can invest, enabling investors with attractive risk-return profiles and borrowers with attractive interest rates.","Commerce and Shopping, Financial Services, Lending and Investments",1,51-100,Oliver Schimek,7,Early Stage Venture,2019-10-16,35000000,EUR,38759862,Series B,35000000,EUR,38759862,Series B,49000000,EUR,55027507,49000000,EUR,55027507,"Lakestar, Promus Ventures, Atlantic Labs, Earlybird Venture Capital, Kreos Capital",7,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Lumenaza,https://www.crunchbase.com/organization/lumenaza,Active,,"Clean Energy, Energy Management, Green Consumer Goods, GreenTech, Information Technology, Local, Peer to Peer, Renewable Energy, Software","Berlin, Berlin, Germany",Lumenaza offers a utility-in-box software solution.,"44,248","European Union (EU), Europe, Middle East, and Africa (EMEA)",10965,Less than $1M,2013-01-01,year,,,,,For Profit,https://www.lumenaza.de/,https://www.twitter.com/lumenaza,https://www.facebook.com/lumenaza,https://www.linkedin.com/company/lumenaza-gmbh,"The idea for the company came about during a visit to a family celebration in a small village in Franconia. Virtually everyone there generates green electricity. But strangely enough, you could not buy the electricity anywhere, and it was often dependent on non-transparent offers.  They thought that an approach that has worked well for food for years should actually work even better for regional electricity. That idea sparked the development of their software, which uses sophisticated algorithms to ensure a secure and balanced supply of green electricity in regional communities. The software has been operational and available on the market since the beginning of 2014. They have already implemented many projects with municipal utilities, project developers, energy cooperatives and new energy players - initially with the approach of introducing regional electricity products. And in 2016, they developed their software into a “utility in a box” solution and can now offer all the services of an energy service provider in a modular and highly automated way.","Consumer Goods, Energy, Information Technology, Other, Sales and Marketing, Software, Sustainability",2,51-100,"Bernhard Bohmer, Christian Chudoba",4,Early Stage Venture,2021-06-08,6500000,EUR,7912192,Series B,6500000,EUR,7912192,Series B,10300000,EUR,12292668,10300000,EUR,12292668,"IBB Ventures, Future Energy Ventures, E.ON, EnBW New Ventures, First Imagine!",4,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Stocard,https://www.crunchbase.com/organization/stocard,Active,,"FinTech, Information Services, Information Technology, Internet, Mobile Apps","Mannheim, Baden-Wurttemberg, Germany",Stocard is a mobile wallet company.,"44,463","European Union (EU), Europe, Middle East, and Africa (EMEA)",68159,$10M to $50M,2012-01-01,year,2021-07-22,day,,,For Profit,http://stocardapp.com,,,https://www.linkedin.com/company/stocard-gmbh/,"Stocard’s mission is to become the #1 mobile wallet in the Western world by making the daily shopping experience easy, engaging and rewarding for it's more than 50 million users. By turning shopper’s phones into their wallet, they’ve simplified the way users are rewarded at their favorite stores and are adding an easy way for their users to get access to financial services on the platform. To date several billion transactions at the point of sale have been facilitiated through Stocard.","Apps, Financial Services, Information Technology, Internet Services, Mobile, Software",3,51-100,"Björn Goß, David Handlos, Florian Barth",5,M&A,2018-06-05,20000000,USD,20000000,Series B,20000000,USD,20000000,Series B,31099191,USD,31099191,31099191,USD,31099191,"High-Tech Gruenderfonds, Rocketship.vc, Macquarie Capital, Alstin Capital, Klaas Kersting",1,9,,Was Acquired,Stocard acquired by Klarna,https://www.crunchbase.com/acquisition/klarna-acquires-stocard--895a67dd,Klarna,https://www.crunchbase.com/organization/klarna,2021-07-22,day,113000000,EUR,133029289,Acquisition,Cash & Stock,Private,,,,,,,,,,,
Free2Move,https://www.crunchbase.com/organization/carjump,Active,,"Apps, Automotive, Car Sharing, Mobile","Berlin, Berlin, Germany",Free2Move combines the offers of all your favorite car sharing providers.,"44,544","European Union (EU), Europe, Middle East, and Africa (EMEA)",10963,$1M to $10M,2013-01-01,year,2016-12-15,day,,,For Profit,https://www.free2move.com,https://twitter.com/free2move,https://www.facebook.com/free2move,https://www.linkedin.com/company/free2moveapp,"Free2Move allows people to find and compare vehicles from a wide variety of carsharing providers in one app. Users can see cars from major carsharing providers in their area, find the closest one, compare offers and book the best fit.Their mission is to provide people with easy access to a variety of vehicles and enable them to book directly from the app. The Free2Move App is available for Android, iOS and Windows devices.","Apps, Mobile, Software, Transportation",6,501-1000,"Ahmed Mhiri, Fabian Kofler, Mario Lebherz, Michel Stumpe, Oliver Mackprang, Philipp Heuberger",6,M&A,2016-06-10,,,,Non-equity Assistance,,,,Series A,1400000,EUR,1668770,1400000,EUR,1668770,"High-Tech Gruenderfonds, UVC Partners, VentureOut, Saarbruecker 21, Axel Springer Digital Ventures",3,7,1,"Made Acquisitions, Was Acquired",Free2Move acquired by Peugeot SA,https://www.crunchbase.com/acquisition/peugeot-sa-acquires-carjump--6617ca38,Peugeot SA,https://www.crunchbase.com/organization/peugeot-sa,2016-12-15,day,,,,Acquisition,,Private,,,,,,,,,,,
smapOne,https://www.crunchbase.com/organization/smapone-ag,Active,,Information Technology,"Hanover, Niedersachsen, Germany","smapOne enables companies to easily implement their own ideas in apps, thus optimizing processes.","44,805","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2014-01-01,year,,,,,For Profit,https://www.smapone.com/,https://twitter.com/smapone_ag,https://www.facebook.com/smapone,https://www.linkedin.com/company/smapone-ag/,"smapOne enables companies to easily implement their own ideas in apps, thus optimizing processes.",Information Technology,2,101-250,"Sven Zuschlag, Thomas Schwarz",2,Private Equity,2021-08-04,20000000,EUR,23676008,Private Equity,20000000,EUR,23676008,Private Equity,20000000,EUR,23676008,20000000,EUR,23676008,"Enjoyventure Management, Nordwind Capital",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Jodel,https://www.crunchbase.com/organization/jodel,Active,,"Apps, Local, Mobile, Telecommunications","Berlin, Berlin, Germany","Jodel is a platform that enables its users to discover, follow, and participate in the most relevant conversations with people nearby.","45,583","European Union (EU), Europe, Middle East, and Africa (EMEA)",10963,$1M to $10M,2014-01-01,year,,,,,For Profit,http://www.jodel.com,https://twitter.com/jodelapp,https://www.facebook.com/Jodel,https://www.linkedin.com/company/9176694/,"At Jodel, we're more than just a social media app. Jodel enables the users to discover, follow, and participate in real-time in the most relevant conversations with people nearby. You can connect with people who share your interests, discover new places, and express yourself freely. Jodel has millions of active users across the Nordics, DACH and middle-east and continue to expand globally. No sign-up or profile necessary.","Apps, Hardware, Mobile, Sales and Marketing, Software",1,101-250,Alessio Avellan Borgmeyer,4,Early Stage Venture,2017-04-21,6000000,EUR,6435317,Series A,6000000,EUR,6435317,Series A,6000000,EUR,6435317,6000000,EUR,6435317,"Floodgate, Kima Ventures, redalpine, Atlantic Labs, Global Founders Capital",3,11,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,1
asgoodasnew,https://www.crunchbase.com/organization/asgoodasnew,Active,,"Consumer Electronics, E-Commerce, Electronics","Frankfurt, Hessen, Germany",asgoodasnew is an online retail store based in Europe that sells consumer electronics.,"45,771","European Union (EU), Europe, Middle East, and Africa (EMEA)",15236,Less than $1M,2008-11-28,day,,,,,For Profit,https://asgoodasnew.de,https://twitter.com/asgoodasnewDE,http://www.facebook.com/asgoodasnew.electronics,https://www.linkedin.com/company/asgoodasnew,"asgoodasnew electronics GmbH (formerly asgoodas.nu GmbH) is the No. 1 source for refurbished Consumer Electronics in Europe and also runs WIRKAUFENS, the easy, fast, and safe way to turn your used electronic gadgets into cash. The company is active in Germany and Austria (WIRKAUFENS), Spain (LOCOMPRAMOS) and Poland (KUPIMYTO) as a trade-in service and selling their products worldwide B2C and B2B.","Commerce and Shopping, Consumer Electronics, Hardware",1,51-100,Christian Wolf,7,,2020-12-10,,,,Venture - Series Unknown,,,,Venture - Series Unknown,29000000,EUR,33655926,29000000,EUR,33655926,"Ventech, Point Nine, Redstone.VC, Verdane, SevenVentures",2,12,,,,,,,,,,,,,,Private,,,,,,,,,,,
