Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
AM Craft,https://www.crunchbase.com/organization/am-craft,Active,,"Aerospace, Manufacturing","Riga, Riga, Latvia","AM Craft designs, manufactures, and delivers 3D-printed, small-batch airplane interior components.","70,828","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://www.am-craft.com,,,https://www.linkedin.com/company/amcraft-am,"AM Craft designs, manufactures, and delivers 3D-printed, small-batch airplane interior components.","Manufacturing, Science and Engineering",,11-50,,1,Seed,2024-05-15,600000,EUR,653301,Pre-Seed,600000,EUR,653301,Pre-Seed,600000,EUR,653301,600000,EUR,653301,"Change Ventures, BADideas.fund",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Nordigen,https://www.crunchbase.com/organization/nordigen,Closed,,"Banking, Credit, Financial Services, FinTech, InsurTech","Riga, Riga, Latvia",Nordigen is an open banking API that provides PSD2 data connections to banks.,"73,118","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-1039,$1M to $10M,2016-04-06,day,2022-07-01,day,,none,For Profit,http://www.nordigen.com/,https://twitter.com/nordigen,https://www.facebook.com/NordigenSolutions/,https://www.linkedin.com/company/nordigen,Nordigen is a free open banking API that provides PSD2 data connections to all major European banks.,"Financial Services, Lending and Investments",2,51-100,"Roberts Bernans, Rolands Mesters",5,M&A,2021-06-02,2100000,EUR,2563974,Seed,2100000,EUR,2563974,Seed,4156787,USD,4156787,4156787,USD,4156787,"Seedcamp, Change Ventures, Inventure, Id4 ventures, Superangel",4,13,,Was Acquired,Nordigen acquired by GoCardless,https://www.crunchbase.com/acquisition/gocardless-acquires-nordigen--a2e602ca,GoCardless,https://www.crunchbase.com/organization/gocardless,2022-07-01,day,,,,Acquisition,,Private,,,,,,,,,,,2
Hyperscan,https://www.crunchbase.com/organization/hyperjob,Active,,"Artificial Intelligence (AI), Generative AI, Information Technology, Software","Riga, Riga, Latvia",AI-powered people and company research software,"75,774","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-1011,Less than $1M,2021-01-01,year,,,,,For Profit,https://hyperscan.co,,,https://www.linkedin.com/company/hyperscan-ai,"Use Hyperscan AI to research leads by extracting data from websites, Apollo, and LinkedIn. Say goodbye to manually grinding through endless lists of websites or profiles. Hyperscan AI can access any website or profile, extract and condense the information you need, and organize the data.","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",3,11-50,"Janis Kreilis, Juris Sorokins, Roberts Tomme",3,Seed,2023-04-04,435000,EUR,476665,Seed,435000,EUR,476665,Seed,586665,USD,586665,586665,USD,586665,"Antler, SMOK Ventures, Overkill Ventures, Davis Siksnans, Einar Roosileht",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
Solfeg.io,https://www.crunchbase.com/organization/solfeg-io,Active,,"Mobile Apps, Music, Music Education","Riga, Riga, Latvia",Solfeg.io simplifies music teaching in schools and inspires practicing at home with use of top hit songs and AI lessons,"77,600","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2017-01-01,day,,,,,For Profit,http://solfeg.io/,https://x.com/solfegioapp,https://www.facebook.com/solfegioapp/,https://www.linkedin.com/company/solfegio/,"Solfeg.io is a B2B2C music education platform that simplifies music teaching in schools and inspires students to learn music also at home. We use top-hit songs to drive engagement, AI-tailored content to fill in the knowledge gaps and research-based methodology to simplify the learning process.","Apps, Education, Media and Entertainment, Mobile, Music and Audio, Software",2,11-50,"Lauma Kazaka, Tom Gale",4,Seed,2021-09-30,880000,EUR,1018556,Pre-Seed,880000,EUR,1018556,Pre-Seed,885000,EUR,1024325,885000,EUR,1024325,"LearnLaunch Fund + Accelerator, Iron Wolf Capital, Lithuanian-American Innovation Award, Fast Track Malmo",2,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
swotzy.,https://www.crunchbase.com/organization/swotzy,Active,,"Logistics, SaaS, Shipping, Supply Chain Management, Transportation","Riga, Riga, Latvia",Swotzy offers a shipping tool to assist online retailers in streamlining their last-mile delivery processes.,"78,487","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2022-08-31,day,,,,,For Profit,https://www.swotzy.com,,https://www.facebook.com/swotzy,https://www.linkedin.com/company/swotzy,Swotzy offers a shipping platform to assist e-commerce retailers in streamlining their last-mile operations and reducing operating expenses by always using the best-suited carrier.,"Software, Transportation",3,11-50,"Jekabs Hincenbergs, Kristians Jenciuss, Lauris Rutkis",3,Seed,2024-12-01,300000,EUR,316320,Pre-Seed,300000,EUR,316320,Pre-Seed,890000,EUR,961064,890000,EUR,961064,"FIRSTPICK, Black Pearls VC",2,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Cellbox Labs,https://www.crunchbase.com/organization/cellbox-labs,Active,,"Industrial Manufacturing, Information Technology","Riga, Riga, Latvia",Cellbox Labs offers industrialized organ-on-chip technology.,"81,370","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-01-01,year,,,,,For Profit,https://www.cellboxlabs.com,,,https://www.linkedin.com/company/cellbox-labs,Cellbox Labs offers industrialized organ-on-chip technology.It generates plug-and-play devices that enable chips to run without input.,"Information Technology, Manufacturing",3,1-10,"Arturs Abols, Gatis Mozolevskis, Roberts Rimsa",1,Seed,2024-05-10,935000,EUR,1007815,Pre-Seed,935000,EUR,1007815,Pre-Seed,935000,EUR,1007815,935000,EUR,1007815,"Buildit VC, Latvian Business Angel Network, ASP Asset Management",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
F3,https://www.crunchbase.com/organization/f3,Active,,"Mobile Apps, Social Media, Social Network","Riga, Riga, Latvia","F3 develops a social app for asking questions and creating answers, with all content disappearing in 72 hours.","84,794","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-1010,$1M to $10M,2018-01-01,year,,,,,For Profit,https://f3.cool,,https://www.facebook.com/F3cool-326255601398425,https://www.linkedin.com/company/f3-cool,"F3 develops a social app for asking questions and creating answers, with all content disappearing in 72 hours. Anonymous or not, this app lets users express themselves and discover new exciting people.","Apps, Internet Services, Media and Entertainment, Mobile, Software",3,11-50,"Girts Tihomirovs, Ilja Terebin, Mark Terebin",1,Seed,2020-11-25,3900000,USD,3900000,Seed,3900000,USD,3900000,Seed,3900000,USD,3900000,3900000,USD,3900000,"VK (ex. Mail.Ru Group), AdFirst.vc, Mamba, Marat Kichikov, Alex Hofmann",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
WeedBot,https://www.crunchbase.com/organization/weedbot,Active,,"Agriculture, AgTech, Machinery Manufacturing","Riga, Riga, Latvia",WeedBot develops weeding systems for organic and conventional farmers.,"85,648","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-1050,,2020-03-03,day,,,,,For Profit,https://weedbot.eu/,,https://www.facebook.com/profile.php?id=100066228476516,https://www.linkedin.com/company/weedbot/,"WeedBot is a laser weeding technology company. The laser technology that eliminates the harmful weeds has milimeter-level precision. Their product, lumina, keeps weed pressure low without damaging the soil. By using laser weeding technology, it targets weeds close to the crop.","Agriculture and Farming, Manufacturing",1,1-10,Janis Jasko,3,Seed,2023-05-12,425000,EUR,464938,Seed,425000,EUR,464938,Seed,765000,EUR,866591,765000,EUR,866591,"Accelerace, Overkill Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
asya.ai,https://www.crunchbase.com/organization/asya,Active,,"Apps, Artificial Intelligence (AI), Machine Learning, Mobile Apps, Sales, Software","Riga, Riga, Latvia",Asya builds AI software that helps in mindful conversation designed to help people improve communication skills with real-time AI feedback.,"92,923","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-1050,$1M to $10M,2018-10-01,day,,,,,For Profit,https://asya.ai,https://x.com/stayinasya,https://www.facebook.com/Asyaai-1934446373522388,https://www.linkedin.com/company/12632581,"Our main service activities focuses on new software product prototyping, manufacturing industry, high tech R&D and creative mobile app development. We work with all aspects of software development and design, stretching from pre-market studies through ideation to surface design, concept engineering and realization of the end product. Pitch Patterns analyze sales and customer service calls, detect emotion tone of voice, biometric verification, content, and automatically detect problematic calls. Instead of listening calls randomly from 10k we give top 10 to listen and improve.","Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Sales and Marketing, Science and Engineering, Software",2,11-50,"Ariel Tabaks, Evalds Urtans",7,Seed,2022-01-01,50000,EUR,56870,Pre-Seed,50000,EUR,56870,Pre-Seed,450000,EUR,521762,551762,USD,551762,"Change Ventures, Raiffeisen Bank International, Buildit VC, StartersHub, Expansion Capital",6,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
SUBmerge Baltic,https://www.crunchbase.com/organization/submerge-baltic,Active,,"Environmental Consulting, Marine Technology","Riga, Riga, Latvia",SUBmerge Baltic is focused on developing ROVand AUV development.,"94,571","European Union (EU), Europe, Middle East, and Africa (EMEA)",1012,Less than $1M,2022-01-01,year,,,,,For Profit,https://www.submergebaltic.com,,,https://www.linkedin.com/company/submergebaltic,SUBmerge Baltic is focused on developing ROV and AUV development. Its mission is to increase awareness of the marine environment while educating others to appreciate the underwater world's potential and complexity.,"Professional Services, Science and Engineering",1,1-10,Karlis Berzins,2,Seed,2024-09-01,200000,EUR,220894,Pre-Seed,200000,EUR,220894,Pre-Seed,200000,EUR,220894,210000,EUR,231557,"Mintos, Lokalise, Buildit VC, Gravity Team, eazyBI",1,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
GPT360,https://www.crunchbase.com/organization/gpt360,Active,,"Artificial Intelligence (AI), Decentralized Finance (DeFi), Web3","Riga, Riga, Latvia","The Groundbreaking SuperApp at the Nexus of AI and Web3, Empowering Projects, Marketers with Cutting-Edge AI Solutions","95,228","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2022-01-01,day,,,,,For Profit,https://gpt360.io/,https://x.com/GPT360_Official,https://www.facebook.com/profile.php?id=100087901384890,https://www.linkedin.com/company/gpt360/,"GPT360, your platform for integrating Web3 and Web2. We offer a super app with tools for Web3 project owners, including the Chaterium Network to boost community visibility and engagement, innovative AI solutions for news and moderation, and a hub for affiliate networks and marketing services. Our mission is to simplify the mass adoption of cryptocurrency and blockchain by creating active, informed, and connected digital communities.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Internet Services, Science and Engineering, Software",,11-50,,1,Seed,2024-05-01,600000,USD,600000,Seed,600000,USD,600000,Seed,600000,USD,600000,600000,USD,600000,"GDA Capital, ZEMU Venture Capital",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Acure.io,https://www.crunchbase.com/organization/monqlab,Active,,"Developer Tools, Enterprise Software, Information Technology, Software Engineering","Riga, Riga, Latvia",Acure is a simple yet powerful AIOps incident control and automation platform with a flexible and open architecture,"100,098","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2019-12-07,day,,,,,For Profit,https://acure.io,,https://www.facebook.com/acure.community,https://www.linkedin.com/company/acure-io,"Acure is an AIOps incident control and automation platform that is both simple and powerful. It is a fully cloud-based solution with a flexible and open architecture. Its software includes simple tools for locating root causes based on topology, time, and context, as well as business impact visualizations that aggregate and process data from any system in one place. Acure allows users to create and manage CMDBs using low-code engines, all while visualizing the state of the entire IT operation - running automation from a single system for all purposes, and quickly and cost-effectively adding any application to their performance monitoring watch list.","Information Technology, Science and Engineering, Software",3,11-50,"Alexey Kamenev, Nikolay Ganyushkin, Sergey Pismenny",2,Seed,2022-01-12,1000000,EUR,1144036,Seed,1000000,EUR,1144036,Seed,1494036,USD,1494036,1494036,USD,1494036,"Ratmir Timashev, New Nordic Ventures",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
CopyMonkey.AI,https://www.crunchbase.com/organization/ruki-tech,Active,,"Artificial Intelligence (AI), Content Marketing, E-Commerce, Machine Learning, Software","Riga, Riga, Latvia",CopyMonkey.AI is a firm that generates content for e-commerce based on AI or machine learning technology platform.,"100,532","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2020-09-01,month,,,,,For Profit,https://copymonkey.ai,https://x.com/CopyMonkeyAI,https://www.facebook.com/CopyMonkeyAI/,https://www.linkedin.com/company/copymoneky,CopyMonkey.AI is a firm that generates content for e-commerce based on AI or machine learning technology platform.,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software",3,11-50,"Anton Selikhov, Dmitry Parpulov, Ekaterina Nevelson",3,Seed,2021-06-01,30405,USD,30405,Seed,30405,USD,30405,Seed,90405,USD,90405,100405,USD,100405,"JOINT JOURNEY, River Venture Partners, Herman Kienhuis, Angels Band, EMERGE",,5,,,,,,,,,,,,,,Private,,,,,,,,,,,
SpirulinaNord,https://www.crunchbase.com/organization/spirulinanord,Active,,"E-Commerce, Food Processing, Health Care","Riga, Riga, Latvia","SpirulinaNord sells freshly harvested frozen spirulina to preserve antioxidants, vitamin content, and neutral taste.","101,935","European Union (EU), Europe, Middle East, and Africa (EMEA)",LV-2130,Less than $1M,2019-01-01,year,,,,,For Profit,https://www.spirulinanord.eu/home/,,https://www.facebook.com/SpirulinaNord,https://www.linkedin.com/company/spirulinanordlv/,Spirulina is a microalga that is one of the world's most nutritious foods. The delicious and healthy spirulina drinks give you a long-term boost in energy and well-being. They are naturally occurring food groups that have a high nutritional value. The composition and high absorption capacity of bioactive substances have an immediate effect and improve long-term health.,"Commerce and Shopping, Food and Beverage, Health Care",3,1-10,"Agnese Stunda-Zujeva, Kaspars Vegeris, Kristīne Veģere",2,Seed,2023-10-20,600000,EUR,635896,Seed,600000,EUR,635896,Seed,650000,EUR,695098,650000,EUR,695098,Buildit VC,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
