Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - ATOM,https://www.crunchbase.com/funding_round/atom-100d-seed--872573fe,ATOM,https://www.crunchbase.com/organization/atom-100d,Seed,"Riga, Riga, Latvia, Europe",2020-08-28,200000,EUR,238101,Seed,,,,Yes,ATOM is a mobile app that provides entrepreneurs an opportunity for a vehicle sharing platform creation.,"Apps, Business Development, CMS, Enterprise Resource Planning (ERP), Software",,https://atommobility.com/,Less than $1M,200000,EUR,238101,Seed,1,EstBAN,EstBAN,,1,"88,427"
Pre Seed Round - Sell.xyz,https://www.crunchbase.com/funding_round/sell-xyz-pre-seed--3765d964,Sell.xyz,https://www.crunchbase.com/organization/sell-xyz,Pre-Seed,"Riga, Riga, Latvia, Europe",2022-04-18,1500000,EUR,1617008,Seed,,,,Yes,Sell.xyz is a one-stop ecommerce solution connecting the new generation of creators and merchants with dropshipping and wholesale suppliers,"E-Commerce, E-Commerce Platforms",,https://www.sell.xyz/,,1500000,EUR,1617008,Seed,1,,"Eleving Group, Mintos, Sun Finance Group",,3,"94,924"
Seed Round - Acure.io,https://www.crunchbase.com/funding_round/monqlab-seed--56b0193d,Acure.io,https://www.crunchbase.com/organization/monqlab,Seed,"Riga, Riga, Latvia, Europe",2022-01-12,1000000,EUR,1144036,Seed,,,,Yes,Acure is a simple yet powerful AIOps incident control and automation platform with a flexible and open architecture,"Developer Tools, Enterprise Software, Information Technology, Software Engineering",,https://acure.io,,1494036,USD,1494036,Seed,2,Ratmir Timashev,"New Nordic Ventures, Ratmir Timashev",,2,"96,779"
Pre Seed Round - undercover,https://www.crunchbase.com/funding_round/undercover-pre-seed--c78c17bf,undercover,https://www.crunchbase.com/organization/undercover,Pre-Seed,"Riga, Riga, Latvia, Europe",2021-06-28,50000,EUR,59645,Seed,,,,Yes,The First iPhone Privacy Case,"Electronics, Mobile, Retail",,https://undercoveriphone.com,,50000,EUR,59645,Seed,1,Buildit VC,Buildit VC,,1,"102,905"
Pre Seed Round - CureAIR,https://www.crunchbase.com/funding_round/privytech-pre-seed--2f5f3318,CureAIR,https://www.crunchbase.com/organization/privytech,Pre-Seed,"Riga, Riga, Latvia, Europe",2021-03-29,50000,EUR,58843,Seed,700000,EUR,823806,Yes,Provider of the most efficient air health solutions for the public indoor,"Electronics, Hardware, Health Care, Medical Device",,http://www.cureair.co,,50000,EUR,58843,Seed,1,Buildit VC,Buildit VC,,1,"105,111"
Pre Seed Round - Self Named,https://www.crunchbase.com/funding_round/self-named-pre-seed--92189b53,Self Named,https://www.crunchbase.com/organization/self-named,Pre-Seed,"Riga, Riga, Latvia, Europe",2022-02-24,350000,EUR,391669,Seed,,,,Yes,Selfnamed is a self-service platform for private label cosmetics.,"Cosmetics, E-Commerce, Information Technology",,https://www.selfnamed.com/en/,,350000,EUR,391669,Seed,1,Madara Cosmetics,Madara Cosmetics,,1,"105,167"
Pre Seed Round - HyMet Thermal Interfaces,https://www.crunchbase.com/funding_round/hymet-thermal-interfaces-pre-seed--ddc5c054,HyMet Thermal Interfaces,https://www.crunchbase.com/organization/hymet-thermal-interfaces,Pre-Seed,"Riga, Riga, Latvia, Europe",2020-06-01,50000,EUR,55627,Seed,,,,Yes,HyMet Thermal Interfaces is a manufacturer of composite materials.,"Automotive, Battery, Consumer Electronics, Drones, Electric Vehicle, Electronics, Manufacturing, Renewable Energy, Telecommunications",,http://www.hymet.eu,,50000,EUR,55627,Seed,1,Commercialization Reactor,Commercialization Reactor,,1,"105,502"
Pre Seed Round - enot.ai,https://www.crunchbase.com/funding_round/enot-ai-pre-seed--38c11900,enot.ai,https://www.crunchbase.com/organization/enot-ai,Pre-Seed,"Riga, Riga, Latvia, Europe",2021-02-01,,,,Seed,,,,Yes,enot.ai builds tools for AI developers to compress and accelerate neural networks for any hardware and deployed anywhere.,"Artificial Intelligence (AI), Cloud Computing, Computer Vision, Developer Platform, Image Recognition, Information Technology, Machine Learning, Natural Language Processing, Software, Video",,https://www.enot.ai,,,,,Seed,1,New Nordic Ventures,New Nordic Ventures,,1,"109,370"
Pre Seed Round - Green Growth,https://www.crunchbase.com/funding_round/green-growth-89f3-pre-seed--660f27ef,Green Growth,https://www.crunchbase.com/organization/green-growth-89f3,Pre-Seed,"Riga, Riga, Latvia, Europe",2022-05-06,300000,USD,300000,Seed,,,,Yes,Data collecting platform that provides real-time precise yield monitoring.,"Agriculture, AgTech, Analytics, Consulting, Data Visualization, Hardware, Information Technology, Software",,http://greengrowth.tech/,Less than $1M,300000,USD,300000,Seed,1,New Nordic Ventures,New Nordic Ventures,,1,"109,492"
Pre Seed Round - TRACUZ,https://www.crunchbase.com/funding_round/tracuz-pre-seed--8fbc4d20,TRACUZ,https://www.crunchbase.com/organization/tracuz,Pre-Seed,"Riga, Riga, Latvia, Europe",2020-06-12,20000,EUR,22514,Seed,,,,Yes,World's First Smart Multi-utility Backpack for Geek Workers to increase productivity,"Internet of Things, Product Design",,https://www.tracuz.com/,$1M to $10M,40000,EUR,44481,Seed,2,Buildit VC,Buildit VC,,1,"107,829"
Pre Seed Round - Welfio,https://www.crunchbase.com/funding_round/welfio-pre-seed--75a6eb62,Welfio,https://www.crunchbase.com/organization/welfio,Pre-Seed,"Riga, Riga, Latvia, Europe",2022-03-01,185000,EUR,205946,Seed,,,,Yes,Welfio is a loan investment platform.,"Financial Services, FinTech",,https://welfio.com/,,185000,EUR,205946,Seed,1,,,,,"114,266"
Pre Seed Round - Cubed,https://www.crunchbase.com/funding_round/cubed-e4c4-pre-seed--b6dde499,Cubed,https://www.crunchbase.com/organization/cubed-e4c4,Pre-Seed,"Riga, Riga, Latvia, Europe",2023-05-09,,,,Seed,,,,Yes,Cubed is a two-sided marketplace where real-estate buyers can customize and order precisely what they want.,Property Development,,https://cubed.lv,,5000,USD,5000,Seed,3,,Startup Wise Guys,,1,"115,222"
Pre Seed Round - Stream Dream,https://www.crunchbase.com/funding_round/streamdream-io-pre-seed--d4b0835c,Stream Dream,https://www.crunchbase.com/organization/streamdream-io,Pre-Seed,"Riga, Riga, Latvia, Europe",2021-09-01,250000,USD,250000,Seed,100000,USD,100000,Yes,Social live media platform for creators.,"Music, Software",,https://streamdream.io/,,250000,USD,250000,Seed,1,,Newchip Accelerator,,1,"121,959"
Seed Round - SIZZAPP,https://www.crunchbase.com/funding_round/sizzapp-seed--07230d01,SIZZAPP,https://www.crunchbase.com/organization/sizzapp,Seed,"Riga, Riga, Latvia, Europe",2020-10-14,,,,Seed,,,,Yes,SIZZAPP is an automotive safety and service platform that offers vehicle tracking services.,"Automotive, Location Based Services, Mobile Apps",,https://sizzapp.com/en,,,,,Seed,1,,Baltic Tech Ventures,,1,"122,306"
Seed Round - Sabre Games,https://www.crunchbase.com/funding_round/sabre-games-seed--854a33f6,Sabre Games,https://www.crunchbase.com/organization/sabre-games,Seed,"Riga, Riga, Latvia, Europe",2022-04-01,1200000,USD,1200000,Seed,30000000,USD,30000000,Yes,"Sabre Games is an international gaming studio dedicated to building AAA mobile, browser, and blockchain games.","Gaming, Web3",,https://www.sabregames.com/,,2700000,USD,2700000,Seed,2,,,,,"126,076"
Pre Seed Round - Ambear,https://www.crunchbase.com/funding_round/ambear-group-pre-seed--21e5dcd0,Ambear,https://www.crunchbase.com/organization/ambear-group,Pre-Seed,"Riga, Riga, Latvia, Europe",2025-04-14,,,,Seed,,,,Yes,Ambear is a cyber security company that offers self-optimizing networks powered by bio-inspired AI in for risk prediction.,"Artificial Intelligence (AI), Information Technology, Intelligent Systems, Internet, Professional Networking, Software, Telecommunications",,https://ambear.eu/,,,,,Seed,1,,,,,"126,392"
Seed Round - Indemo,https://www.crunchbase.com/funding_round/indemo-seed--1230bd5b,Indemo,https://www.crunchbase.com/organization/indemo,Seed,"Riga, Riga, Latvia, Europe",2024-11-20,556000,EUR,586346,Seed,7500000,EUR,7909348,Yes,Investments for the people Earn income through investments usually reserved for institutional investors and high-net-worth individuals.,"Financial Services, FinTech, Peer to Peer, Personal Finance",,https://indemo.eu,,1056000,EUR,1129921,Seed,2,,,,,"126,541"
Pre Seed Round - Abillio,https://www.crunchbase.com/funding_round/abillio-pre-seed--53819295,Abillio,https://www.crunchbase.com/organization/abillio,Pre-Seed,"Riga, Riga, Latvia, Europe",2022-06-01,100000,EUR,106513,Seed,3000000,EUR,3195388,Yes,Contingent Workforce Payments & Tax Compliance,"Customer Service, Financial Services, FinTech, Freelance, Human Resources, Payments, Sharing Economy",,https://abill.io,,116513,USD,116513,Seed,2,Startup Wise Guys,"Startup Wise Guys, Startup Wise Guys SaaS Milan",,2,"126,552"
Pre Seed Round - XHEERO,https://www.crunchbase.com/funding_round/xheero-pre-seed--90fb0b10,XHEERO,https://www.crunchbase.com/organization/xheero,Pre-Seed,"Riga, Riga, Latvia, Europe",2021-02-22,40000,EUR,48657,Seed,,,,Yes,XHEERO helps companies to unleash the full potential and go beyond.,"Compliance, Information Technology, Software",,https://www.xheero.com,,40000,EUR,48657,Seed,1,Overkill Ventures,Overkill Ventures,,1,"127,030"
Pre Seed Round - swotzy.,https://www.crunchbase.com/funding_round/swotzy-pre-seed--2b07d9d7,swotzy.,https://www.crunchbase.com/organization/swotzy,Pre-Seed,"Riga, Riga, Latvia, Europe",2023-04-24,90000,EUR,99517,Seed,,,,Yes,Swotzy offers a shipping tool to assist online retailers in streamlining their last-mile delivery processes.,"Logistics, SaaS, Shipping, Supply Chain Management, Transportation",,https://www.swotzy.com,$1M to $10M,890000,EUR,961064,Seed,3,FIRSTPICK,FIRSTPICK,,1,"130,964"
Pre Seed Round - asya.ai,https://www.crunchbase.com/funding_round/asya-pre-seed--5489aa0d,asya.ai,https://www.crunchbase.com/organization/asya,Pre-Seed,"Riga, Riga, Latvia, Europe",2018-10-01,50000,EUR,57886,Seed,,,,Yes,Asya builds AI software that helps in mindful conversation designed to help people improve communication skills with real-time AI feedback.,"Apps, Artificial Intelligence (AI), Machine Learning, Mobile Apps, Sales, Software",,https://asya.ai,$1M to $10M,551762,USD,551762,Seed,7,Buildit VC,Buildit VC,,1,"131,115"
Seed Round - OROCON,https://www.crunchbase.com/funding_round/orocon-seed--355e8943,OROCON,https://www.crunchbase.com/organization/orocon,Seed,"Riga, Riga, Latvia, Europe",2018-03-06,40000,USD,40000,Seed,,,,Yes,OROCON is a site management software that offers projects for construction companies and real-estate developers.,"Construction, Field Support, SaaS, Software",,http://www.orocon.me/,$10M to $50M,207916,USD,207916,Seed,6,Startup Wise Guys,Startup Wise Guys,,1,"131,733"
Pre Seed Round - FIXAR,https://www.crunchbase.com/funding_round/fixar-pre-seed--75a7f957,FIXAR,https://www.crunchbase.com/organization/fixar,Pre-Seed,"Riga, Riga, Latvia, Europe",2018-12-01,600000,USD,600000,Seed,,,,Yes,"FIXAR is a leading software and aircraft design developer, powering commercial autonomous UAVs for industrial applications.","Autonomous Vehicles, Drones, Robotics, Software",,https://fixar.pro/,$1M to $10M,2700000,USD,2700000,Seed,3,The Untitled Venture Company,The Untitled Venture Company,,1,"133,220"
Seed Round - WeedBot,https://www.crunchbase.com/funding_round/weedbot-seed--ab0bf1e7,WeedBot,https://www.crunchbase.com/organization/weedbot,Seed,"Riga, Riga, Latvia, Europe",2020-09-14,300000,EUR,356055,Seed,,,,Yes,WeedBot develops weeding systems for organic and conventional farmers.,"Agriculture, AgTech, Machinery Manufacturing",,https://weedbot.eu/,,765000,EUR,866591,Seed,3,,,,,"137,666"
Seed Round - HYGEN,https://www.crunchbase.com/funding_round/hygen-seed--bb0f42b8,HYGEN,https://www.crunchbase.com/organization/hygen,Seed,"Riga, Riga, Latvia, Europe",2019-06-17,,,,Seed,,,,Yes,"HYGEN’s ”Wallbox"" connected to a regular household gas grid can fuel your gas powered vehicle at-home/office in just 3 minutes.","Energy, Transportation",,http://www.hygengroup.com,$1M to $10M,3500000,USD,3500000,Seed,2,H2 Refuel Accelerator,"Fraunhofer Venture, Greentown Labs, H2 Refuel Accelerator, Urban Future Lab",,4,"138,181"
