Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Partner Investors,Number of Investors,CB Rank (Funding Round)
Seed Round - Phacet,https://www.crunchbase.com/funding_round/phacet-seed--1a7bd9e1,Phacet,https://www.crunchbase.com/organization/phacet,Seed,"Paris, Ile-de-France, France, Europe",2024-09-20,4000000,EUR,4470198,Seed,,,,Yes,Phacet offers Personalize artificial intelligence (AI) solutions for SMEs.,"Artificial Intelligence (AI), Service Industry",,https://www.phacetlabs.com/,,4000000,EUR,4470198,Seed,1,,"Aglaé Ventures, Antoine Fabre, Better Angle, Damien Marc, Des Traynor, Emblem, Financiere Saint James, Florian Douetteau, Guillaume Moubeche, Kima Ventures, Motier Ventures, Origins Fund, Philippe Corrot, Robin Capital, Rodolphe Ardant, Thibaud Elziere",3,16,"4,053"
Pre Seed Round - Opsima,https://www.crunchbase.com/funding_round/opsima-pre-seed--e1dacefb,Opsima,https://www.crunchbase.com/organization/opsima,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-02-20,1000000,EUR,1050250,Seed,,,,Yes,SaaS Cloud Cost optimisation,"Cloud Management, SaaS, Software",,https://www.opsima.ai/,,1000000,EUR,1050250,Seed,1,Galion.exe,"Galion.exe, Kima Ventures, NEO FOUNDERS, Source Ventures, Super Capital",,5,"4,052"
Seed Round - Willow Stories,https://www.crunchbase.com/funding_round/willow-stories-seed--463648a0,Willow Stories,https://www.crunchbase.com/organization/willow-stories,Seed,"Paris, Ile-de-France, France, Europe",2025-03-28,700000,EUR,761285,Seed,,,,Yes,"Willow is a platform that helps families create personalized, affordable tributes to honor loved ones.","Digital Media, Insurance, Internet",,https://willow-stories.com/,,700000,EUR,761285,Seed,1,Fund F,"Angel Invest, Fund F, PurposeTech",,3,"4,149"
Seed Round - Jinko,https://www.crunchbase.com/funding_round/jinko-4211-seed--7ca78219,Jinko,https://www.crunchbase.com/organization/jinko-4211,Seed,"Saint-denis-de-pile, Aquitaine, France, Europe",2024-09-17,1400000,EUR,1557097,Seed,,,,Yes,Jinko provides tailored supportive care to those impacted by cancer.,"Health Care, Hospital",,https://www.jinko.care/,,1400000,EUR,1557097,Seed,1,360 Capital,"360 Capital, AFI Ventures, Ventech",3,3,"4,871"
Pre Seed Round - Byzantine Finance,https://www.crunchbase.com/funding_round/byzantine-finance-pre-seed--290c08a9,Byzantine Finance,https://www.crunchbase.com/organization/byzantine-finance,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-02-25,3000000,USD,3000000,Seed,,,,Yes,Restaking infrastructure platform,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Ethereum, IT Infrastructure, Web3",,https://www.byzantine.fi/,,3000000,USD,3000000,Seed,1,"Blockwall, Node Capital","Alan Curtis, Artemiy parshakov, Blockwall, Christophe Lassuyt, Exor Ventures, Frederick Allen, Henry Chen, Jake Yang, Kiln, LayerZero Labs, Lightshift Capital, Masterkey Venture Capital, Mirko Schmiedl, Nicolas Bacca, Node Capital, Owen Simonin, Paul Taylor, Richard Malone",,18,"4,953"
Seed Round - Wavo,https://www.crunchbase.com/funding_round/wavo-26e0-seed--e1c970c3,Wavo,https://www.crunchbase.com/organization/wavo-26e0,Seed,"Lyon, Rhone-Alpes, France, Europe",2025-02-18,3500000,EUR,3661076,Seed,,,,Yes,"Wavo provides debt-free inventory financing for SMEs, enabling them to grow without cash constraints.",Finance,,https://www.wavo.fr/,,3500000,EUR,3661076,Seed,1,Clint Capital,"Clint Capital, HUB612, Kima Ventures, Tony Parker",2,4,"5,102"
Pre Seed Round - Blue Bridge,https://www.crunchbase.com/funding_round/blue-bridge-2e5c-pre-seed--fe45dc8e,Blue Bridge,https://www.crunchbase.com/organization/blue-bridge-2e5c,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-04-10,2000000,EUR,2252042,Seed,,,,Yes,Blue Bridge is an AI platform for organizational assistance in the deployment of AI resources into their workflows.,"Artificial Intelligence (AI), Assistive Technology, Information Technology",,https://bluebridgegroup.ai,,2000000,EUR,2252042,Seed,1,,"Benoist Grossmann, Philippe Collombel",,2,"5,447"
Seed Round - Entalpic,https://www.crunchbase.com/funding_round/entalpic-seed--e306c4ec,Entalpic,https://www.crunchbase.com/organization/entalpic,Seed,"Paris, Ile-de-France, France, Europe",2024-09-04,8500000,EUR,9417917,Seed,,,,Yes,Entalpic is an AI-driven discovery platform for sustainable industries aiming to optimize carbon-intensive sectors.,"Artificial Intelligence (AI), Chemical, Product Research",,https://entalpic.ai/,,8500000,EUR,9417917,Seed,1,"BREEGA, Cathay Innovation, Felicis","Arnaud Robert, BREEGA, Cathay Innovation, Felicis, Gilles Wainrib, Jorg Weiser, Michal Valko, Thomas Wolf, Yoshua Bengio",3,9,"5,529"
Seed Round - Ambos Energy,https://www.crunchbase.com/funding_round/ambos-energy-seed--17db7e40,Ambos Energy,https://www.crunchbase.com/organization/ambos-energy,Seed,"Paris, Ile-de-France, France, Europe",2025-03-10,10000000,EUR,10817980,Seed,,,,Yes,"Ambos Energy focused on energy storage and flexibility solutions, particularly through large-scale battery systems.",Renewable Energy,,https://www.ambos-energy.com/,,10000000,EUR,10817980,Seed,1,"Bpifrance, Eurazeo","Bpifrance, Eurazeo",4,2,"5,561"
Pre Seed Round - Neuralk-AI,https://www.crunchbase.com/funding_round/neuralk-ai-pre-seed--bae6acb6,Neuralk-AI,https://www.crunchbase.com/organization/neuralk-ai,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-02-04,4000000,USD,4000000,Seed,,,,Yes,Neuralk-AI is the first AI embedding model designed specifically for structured data representation.,"Generative AI, Machine Learning, SaaS",,https://www.neuralk-ai.com/,,4000000,USD,4000000,Seed,1,Fly Ventures,"Charles Gorintin, Fly Ventures, Jean-Louis Quéguiner, Julien Launay, Nagi Letaifa, Philippe Corrot, Saturnin Pugnet, STATION F, StemAI, Thomas Wolf, Vincent Luciani, Xavier Perret",2,12,"5,591"
Seed Round - Kleio,https://www.crunchbase.com/funding_round/kleio-525a-seed--72aed876,Kleio,https://www.crunchbase.com/organization/kleio-525a,Seed,"Paris, Ile-de-France, France, Europe",2025-03-04,3000000,EUR,3143221,Seed,,,,Yes,Kleio provides AI to sales and marketing teams.,"Digital Marketing, Marketing, Sales",,https://www.kleio.ai,,3000000,EUR,3143221,Seed,1,"Daphni, Serena","Daphni, Dave Kellogg, Julien Bellanger, Raphael Simon, Serena",1,5,"6,068"
Pre Seed Round - CROWN,https://www.crunchbase.com/funding_round/crown-fdb3-pre-seed--07070859,CROWN,https://www.crunchbase.com/organization/crown-fdb3,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-02-04,2000000,EUR,2062838,Seed,,,,Yes,CROWN is modernizing procurement negotiations through ethical eAuctions.,"Online Auctions, Software, Web Development",,https://www.crown.ovh,,2000000,EUR,2062838,Seed,1,HEARTFELT,"another.vc, APOK Invest, BackBone Ventures, Bpifrance, Christophe Villain, Dr. Marcell Vollmer, HEARTFELT, Kima Ventures, Mario Götze, Prequel Ventures, ZAS Ventures",1,11,"6,099"
Pre Seed Round - TheraPPI Bioscience,https://www.crunchbase.com/funding_round/therappi-bioscience-pre-seed--d644847e,TheraPPI Bioscience,https://www.crunchbase.com/organization/therappi-bioscience,Pre-Seed,"Lyon, Rhone-Alpes, France, Europe",2025-02-09,,,,Seed,,,,Yes,TheraPPI Bioscience is a biotechnology based research firm for tackling and the treatment of cancer resistance and other incurable diseases.,"Biopharma, Biotechnology, Health Care",,https://tppibio.com/#section-1-company,,,,,Seed,2,,,,,"6,428"
Seed Round - Openstone,https://www.crunchbase.com/funding_round/openstone-seed--cd33f877,Openstone,https://www.crunchbase.com/organization/openstone,Seed,"Paris, Ile-de-France, France, Europe",2025-03-18,2000000,EUR,2187751,Seed,,,,Yes,"Openstone is a dedicated real estate-based private equity platform that provides financial consulting, advisory and services.","Financial Services, Real Estate, Real Estate Investment",,https://www.openstone.com,,2000000,EUR,2187751,Seed,1,,"Agnes Bagne, Gabriel Karaboulad, Vincent Taupin",,3,"6,559"
Seed Round - Sirius NeoSight,https://www.crunchbase.com/funding_round/sirius-neosight-seed--bc1b566b,Sirius NeoSight,https://www.crunchbase.com/organization/sirius-neosight,Seed,"Lyon, Rhone-Alpes, France, Europe",2025-02-04,4400000,EUR,4563605,Seed,,,,Yes,Sirius NeoSight is a biotech and pharmaceutical company that detects subclinical neo-cancers and provide treatment for it.,"Biopharma, Biotechnology, Health Care",,https://sirius-neosight.com/,,4400000,EUR,4563605,Seed,1,,"Angels Santé, Better Angle, Crédit Agricole Création, Demeter, Evolem Start, GO CAPITAL, Octalfa",3,7,"6,929"
Pre Seed Round - Alteva,https://www.crunchbase.com/funding_round/alteva-4ee5-pre-seed--6b5191d1,Alteva,https://www.crunchbase.com/organization/alteva-4ee5,Pre-Seed,"Coulogne, Nord-Pas-de-Calais, France, Europe",2025-01-20,1700000,EUR,1771049,Seed,,,,Yes,"Alteva develops innovative, ultra-lightweight and high-performance battery cells for the decarbonisation.","Battery, Energy Storage, Renewable Energy",,https://alteva.tech,,1700000,EUR,1771049,Seed,1,High-Tech Gruenderfonds,"Daniel Gurdan, High-Tech Gruenderfonds, Jan Stumpf, Michael Achtelik, Nick Pearce, NRW.BANK, Pjotr van Schothorst, UnternehmerTUM Funding for Innovators",2,8,"6,937"
Seed Round - Orakl Oncology,https://www.crunchbase.com/funding_round/orakl-oncology-seed--780e0ad3,Orakl Oncology,https://www.crunchbase.com/organization/orakl-oncology,Seed,"Villejuif, Ile-de-France, France, Europe",2024-12-03,11000000,EUR,11560451,Seed,,,,Yes,Orakl Oncology is a precision oncology company that combines data and biology to bring new drugs to cancer patients.,"Biotechnology, Medical, Oncology, Therapeutics",,https://www.orakl-oncology.com,$1M to $10M,14000000,EUR,14712778,Seed,2,Singular,"Bpifrance, HCVC, Singular, SistaFund, Speedinvest, Verve Ventures",4,6,"6,962"
Pre Seed Round - Linkup,https://www.crunchbase.com/funding_round/linkup-2c1d-pre-seed--d6db7bbb,Linkup,https://www.crunchbase.com/organization/linkup-2c1d,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-11-18,3000000,EUR,3178363,Seed,,,,Yes,Linkup is an AI search engine and web integration platform that enables LLMs and AI agents to access web content and premium sources,"Artificial Intelligence (AI), Developer APIs, Developer Platform, Developer Tools, Information Technology, Internet, Search Engine",,https://www.linkup.so/,$1M to $10M,3000000,EUR,3178363,Seed,1,Seedcamp,"Axeleo Capital, Financiere Saint James, Kima Ventures, Motier Ventures, OPRTRS CLUB, Seedcamp, Y Combinator",4,7,"7,208"
Seed Round - Otrera,https://www.crunchbase.com/funding_round/otrera-seed--1549f3f4,Otrera,https://www.crunchbase.com/organization/otrera,Seed,"Aix-en-provence, Provence-Alpes-Cote d'Azur, France, Europe",2024-12-04,2500000,EUR,2628066,Seed,,,,Yes,Otrera provides customizable solutions for delivering low-carbon energy to industries and local communities.,"Energy, Energy Management, Nuclear",,https://otrera.fr,,2500000,EUR,2628066,Seed,1,,"CEA Investissement, Ekium Group, Exergon, Fortil, Groupe ADF, NGE, Reel",,7,"7,731"
Seed Round - Freqens,https://www.crunchbase.com/funding_round/freqens-seed--bc026e49,Freqens,https://www.crunchbase.com/organization/freqens,Seed,"Paris, Ile-de-France, France, Europe",2024-11-21,3000000,EUR,3140730,Seed,,,,Yes,The Negotiation Intelligence Platform helping leading companies optimize spending with live market data.,"Information Technology, Procurement, Software",,https://www.freqens.com,,3000000,EUR,3140730,Seed,1,Seedcamp,"Alexandre Barreira, Better Angle, Financiere Saint James, Kima Ventures, Motier Ventures, Purple, Roxanne Varza, Seedcamp",3,8,"7,842"
Seed Round - OGALO,https://www.crunchbase.com/funding_round/ogalo-365c-seed--0a1421fe,OGALO,https://www.crunchbase.com/organization/ogalo-365c,Seed,"Saint-jean-de-braye, Centre, France, Europe",2025-05-05,800000,EUR,906833,Seed,,,,Yes,Ogalo is an application specifically designed for horse transportation,Information Technology,,https://ogalo.fr/?ref=frenchtechjournal.com,,1000000,EUR,1133541,Seed,2,,,,,"7,870"
Seed Round - Hoji,https://www.crunchbase.com/funding_round/hoji-seed--dfadd834,Hoji,https://www.crunchbase.com/organization/hoji,Seed,"Lyon, Rhone-Alpes, France, Europe",2024-11-18,8500000,EUR,9005363,Seed,,,,Yes,Hoji is a startup studio focused on driving the environmental transformation of manufacturers.,"Energy, Industrial Automation, Manufacturing, Sustainability",,https://www.hojiventures.com,,8500000,EUR,9005363,Seed,1,Banque des Territoires,"50 Partners, ACI Groupe, Banque des Territoires, Grand Lyon, Greenpact",2,5,"7,986"
Pre Seed Round - ENAKL,https://www.crunchbase.com/funding_round/enakl-pre-seed--389d8521,ENAKL,https://www.crunchbase.com/organization/enakl,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-12-03,1400000,USD,1400000,Seed,,,,Yes,Enakl is a mobility company providing bus-sharing solutions for commute rides in MEA region.,"Public Transportation, Ride Sharing, Transportation",,https://www.enakl.com,,1400000,USD,1400000,Seed,2,Catalyst Fund,"Catalyst Fund, Digital Africa, Renew Capital, STATION F",2,4,"8,030"
Seed Round - Beans,https://www.crunchbase.com/funding_round/beans-fcb6-seed--fe2d8d99,Beans,https://www.crunchbase.com/organization/beans-fcb6,Seed,"Paris, Ile-de-France, France, Europe",2025-01-30,1400000,EUR,1459647,Seed,,,,Yes,Beans is on a mission to fight food waste and rising prices.,"B2B, Food and Beverage, Grocery",,https://www.beansclub.fr,,1584647,USD,1584647,Seed,2,,"Daniel Skavén Ruben, FoodTech Founders, Gary Anssens, Georgios Savvidis, maze impact, Norrsken VC, Water Lemon Ventures",,7,"8,082"
Seed Round - Melia,https://www.crunchbase.com/funding_round/melia-bc2b-seed--4470fa02,Melia,https://www.crunchbase.com/organization/melia-bc2b,Seed,"Strasbourg, Alsace, France, Europe",2025-01-07,1800000,EUR,1861489,Seed,,,,Yes,Melia is a start-up specializing in the production of pallets from non-forest wood.,"Biomass Energy, Renewable Energy",,https://www.melia.green/,,1800000,EUR,1861489,Seed,1,,"50 Partners, Agrivalor, Bpifrance, CIC, Climate Club, Région Grand Est, Zedco",,7,"8,181"
Seed Round - AuraLIP,https://www.crunchbase.com/funding_round/auralip-seed--cba75ae7,AuraLIP,https://www.crunchbase.com/organization/auralip,Seed,"Évry, Ile-de-France, France, Europe",2025-01-10,491000,EUR,503594,Seed,,,,Yes,AuraLIP is a young and energetic firm that aims on using deep technology to create nutritious and ecologically friendly food ingredients.,"Nutrition, Sustainability",,https://auralip.com/,,491000,EUR,503594,Seed,1,,"Cédric Le Rochais, Emmanuel Vasseneix, Femmes Business Angels, FFBB Management, Food Planet Ventures, Jean-Thibault Geerts, Les Business Angels des Grandes Écoles, YES invest",,8,"8,323"
Seed Round - Generare,https://www.crunchbase.com/funding_round/generare-seed--50e61943,Generare,https://www.crunchbase.com/organization/generare,Seed,"Paris, Ile-de-France, France, Europe",2024-10-07,5000000,EUR,5487149,Seed,,,,Yes,Generare is a biotech startup that discovers next-generation medicines and high-value molecules hiding in soil bacteria.,Biotechnology,,https://generare.bio/,,9087149,USD,9087149,Seed,2,Teampact ventures,"Better Angle, Galion.exe, Saras Capital, SynBioVen, Teampact ventures, VIVES Funds",3,6,"8,361"
Pre Seed Round - Cube,https://www.crunchbase.com/funding_round/cube-ai-pre-seed--f2d88119,Cube,https://www.crunchbase.com/organization/cube-ai,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-06-01,3500000,USD,3500000,Seed,,,,Yes,Cube is an AI company building the digital workforce of the future.,"Artificial Intelligence (AI), Logistics, Software, Supply Chain Management",,https://www.getcube.ai/,,3500000,USD,3500000,Seed,1,VentureFriends,"Bpifrance, Entrepreneurs First, Eric Schmidt, Florian Douetteau, Joe Falter, K5 Global, Ketan Kothari, Kima Ventures, Manish Kothari, Mei Z., Olivier Pomel, Rodolphe Saadé, StemAI, Transpose Platform Management, VentureFriends, Ventures Together, Xavier Niel",,17,"8,623"
Seed Round - Argil,https://www.crunchbase.com/funding_round/argil-seed--9eba60f3,Argil,https://www.crunchbase.com/organization/argil,Seed,"Paris, Ile-de-France, France, Europe",2024-11-27,3900000,EUR,4119765,Seed,,,,Yes,Get a perfect video for social media of you or a generic avatar in 2 minutes,"Artificial Intelligence (AI), Generative AI, Software",,https://argil.ai,$1M to $10M,4900000,EUR,5171788,Seed,2,EQT Ventures,"Charles Gorintin, EQT Ventures, Jordi Van den Bussche, Y Combinator",2,4,"8,651"
Seed Round - ExtraJool,https://www.crunchbase.com/funding_round/extrajool-seed--d12ae036,ExtraJool,https://www.crunchbase.com/organization/extrajool,Seed,"Bordeaux, Aquitaine, France, Europe",2025-01-14,1000000,EUR,1030610,Seed,,,,Yes,ExtraJool has designed a breakthrough innovation to recycle industrial waste heat into decarbonized electricity.,Renewable Energy,,https://extrajool.com,,1000000,EUR,1030610,Seed,1,,"Bordeaux Technowest, Bpifrance, Nouvelle-Aquitaine Amorça, One Green, SideAngels",,5,"8,791"
Seed Round - Biolevate,https://www.crunchbase.com/funding_round/Biolevate-seed--95d418aa,Biolevate,https://www.crunchbase.com/organization/Biolevate,Seed,"Paris, Ile-de-France, France, Europe",2024-11-25,6000000,EUR,6273624,Seed,,,,Yes,Biolevate is an AI company that helps healthcare professionals accelerate scientific innovation and improve knowledge management.,"Artificial Intelligence (AI), Biotechnology, Therapeutics",,https://www.biolevate.com,,6000000,EUR,6273624,Seed,1,EQT Ventures,"Bpifrance, EQT Ventures, Mehdi Ghissassi",1,3,"8,935"
Seed Round - Aerleum,https://www.crunchbase.com/funding_round/aerleum-seed--632bfb0f,Aerleum,https://www.crunchbase.com/organization/aerleum,Seed,"Strasbourg, Alsace, France, Europe",2024-10-14,5500000,EUR,6000227,Seed,,,,Yes,Aerleum Develops a groundbreaking system that combines CO2 capture and conversion to produce clean fuels and chemicals.,Chemical,,https://www.aerleum.com,,6125227,USD,6125227,Seed,2,"360 Capital, High-Tech Gruenderfonds","360 Capital, Bpifrance, High-Tech Gruenderfonds, Marble, Norrsken VC",3,5,"9,212"
Seed Round - Yampa,https://www.crunchbase.com/funding_round/yampa-seed--0c27179f,Yampa,https://www.crunchbase.com/organization/yampa,Seed,"Paris, Ile-de-France, France, Europe",2024-12-12,3000000,EUR,3142065,Seed,,,,Yes,Yampa is a startup specializing in autonomous AI agents for customer support.,"Artificial Intelligence (AI), Customer Service, Information Technology, Robotic Process Automation (RPA)",,https://www.yampa.ai,,3000000,EUR,3142065,Seed,1,Partech,"Arthur Waller, Guillaume Desloges, Partech",1,3,"10,130"
Pre Seed Round - Edumapper,https://www.crunchbase.com/funding_round/edumapper-pre-seed--330d77d3,Edumapper,https://www.crunchbase.com/organization/edumapper,Pre-Seed,"Paris, Ile-de-France, France, Europe",2025-02-27,5000000,EUR,5197019,Seed,,,,Yes,Edumapper is an educational platform providing tools to optimize learning experiences.,"Education, Higher Education",,https://www.edumapper.com,,5000000,EUR,5197019,Seed,1,,"Daphni, Eurazeo, Kima Ventures, Ring Capital",,4,"9,849"
Pre Seed Round - Little John,https://www.crunchbase.com/funding_round/little-john-be9c-pre-seed--0736de31,Little John,https://www.crunchbase.com/organization/little-john-be9c,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-12-18,1100000,EUR,1138511,Seed,,,,Yes,Little John creates a platform using generative AI to empower insurance brokers.,"Artificial Intelligence (AI), Insurance",,https://www.little-john.io/,,1100000,EUR,1138511,Seed,1,,"Didier Valet, FEBE Ventures, Leocare, Mark Ransford, Vessoa Private Equity",,5,"10,066"
Seed Round - Terratis,https://www.crunchbase.com/funding_round/terratis-seed--bc5cb2a5,Terratis,https://www.crunchbase.com/organization/terratis,Seed,"Montpellier, Languedoc-Roussillon, France, Europe",2025-03-07,1500000,EUR,1625257,Seed,,,,Yes,Terratis company uses the Sterile Insect Technique (SIT) to reduce the populations of tiger mosquitoes and agricultural pests.,"AgTech, Biotechnology, Health Diagnostics, Medical",,https://terratis.fr,,1500000,EUR,1625257,Seed,1,,"AxLR, Bpifrance, Créalia, Galapagos, ODYSSEE VENTURE",,5,"10,227"
Pre Seed Round - Steerlab,https://www.crunchbase.com/funding_round/steerlab-pre-seed--33736037,Steerlab,https://www.crunchbase.com/organization/steerlab,Pre-Seed,"Paris, Ile-de-France, France, Europe",2024-09-03,1700000,EUR,1878256,Seed,,,,Yes,"Steerlab is an AI-first solution that automates your responses to RFPs, elevates quality, and delivers insights on how to win.","Artificial Intelligence (AI), B2B, Enterprise Software, Real Time",,https://steerlab.ai,,1700000,EUR,1878256,Seed,1,Dreamcraft Ventures,"Dreamcraft Ventures, HEARTFELT, Lumière AI Ventures, STATION F",1,4,"10,274"
Seed Round - Omaha Insights,https://www.crunchbase.com/funding_round/omaha-insights-seed--3bb3e4b2,Omaha Insights,https://www.crunchbase.com/organization/omaha-insights,Seed,"Paris, Ile-de-France, France, Europe",2024-11-12,3500000,EUR,3715822,Seed,,,,Yes,Omaha Insights is a company that provides standardized financial data and analytical tools to help investors do research and analysis.,"Accounting, Analytics, Financial Services",,https://www.omaha-insights.com,,3500000,EUR,3715822,Seed,1,Ventech,"Axeleo Capital, Ventech, VIA AM",1,3,"10,296"
